"CD","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
2310103,249,NA,1,NA,3,NA,2,0.977070304923032,3,NA,2,NA,3
2310111,769,NA,3,NA,1,NA,1,0.78950634413454,1,NA,2,NA,3
2310112,597,NA,1,NA,1,NA,1,0.854878765837719,1,NA,3,NA,3
2310113,714,NA,2,NA,1,NA,1,0.807062327790764,1,NA,3,NA,3
2310114,328,NA,1,NA,3,NA,1,0.971468826139483,3,NA,2,NA,3
2310115,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA
2310901,1003,NA,3,NA,1,NA,1,0.81447618931164,1,NA,2,NA,2
2310902,611,NA,2,NA,2,NA,1,0.927519742959194,2,NA,1,NA,1
2310903,767,NA,3,NA,2,NA,1,0.89039163907202,1,NA,2,NA,2
2310904,1010,NA,3,NA,1,NA,1,0.828791616218927,1,NA,1,NA,1
2310905,453,NA,2,NA,3,NA,1,0.963549762600834,3,NA,1,NA,1
2310906,478,NA,2,NA,3,NA,1,0.964091170701857,3,NA,1,NA,2
2310907,661,NA,2,NA,2,NA,2,0.926302639379106,2,NA,1,NA,1
2310908,632,NA,3,NA,2,NA,1,0.936484013684545,2,NA,1,NA,3
2310909,729,NA,3,NA,2,NA,1,0.924705026290318,2,NA,1,NA,2
2310910,406,NA,2,NA,3,NA,2,0.967259897433576,3,NA,1,NA,2
2310911,381,NA,1,NA,3,NA,1,0.970862496740073,3,NA,2,NA,2
2310912,370,NA,2,NA,3,NA,2,0.965809659222633,3,NA,2,NA,2
2310913,477,NA,2,NA,3,NA,1,0.955178810317924,3,NA,1,NA,1
2310914,380,NA,1,NA,3,NA,1,0.975789415209168,3,NA,2,NA,2
2310915,524,NA,2,NA,2,NA,1,0.945739966360708,2,NA,2,NA,2
2311101,722,NA,3,NA,2,NA,1,0.896812392588574,2,NA,1,NA,2
2311102,501,NA,1,NA,2,NA,1,0.934403093800411,2,NA,1,NA,2
2311103,665,NA,2,NA,1,NA,1,0.916687156286388,2,NA,1,NA,2
2311104,287,NA,1,NA,2,NA,1,0.970915420942932,3,NA,2,NA,3
2311105,875,NA,2,NA,1,NA,1,0.72447678478573,1,NA,3,NA,3
2311106,492,NA,1,NA,1,NA,1,0.908532302954674,2,NA,3,NA,3
2311107,932,NA,3,NA,1,NA,1,0.836614442376927,1,NA,2,NA,3
2311108,641,NA,2,NA,1,NA,1,0.938849217615164,2,NA,1,NA,1
2311109,730,NA,3,NA,2,NA,1,0.90674974940877,2,NA,1,NA,2
2311110,500,NA,2,NA,2,NA,1,0.959945474319831,3,NA,1,NA,2
2311111,1118,NA,3,NA,1,NA,1,0.773214651256909,1,NA,1,NA,2
2311112,762,NA,3,NA,1,NA,1,0.91374351765354,2,NA,1,NA,2
2311113,1135,NA,3,NA,1,NA,1,0.779925106410274,1,NA,2,NA,2
2311114,1082,NA,3,NA,1,NA,1,0.801450102022973,1,NA,2,NA,2
2311201,616,NA,2,NA,2,NA,1,0.894763501773901,2,NA,1,NA,1
2311202,616,NA,2,NA,1,NA,1,0.883726271883675,1,NA,2,NA,3
2311203,505,NA,1,NA,2,NA,1,0.930036830378761,2,NA,2,NA,3
2311204,415,NA,1,NA,2,NA,2,0.950310150477832,2,NA,2,NA,3
2311205,770,NA,2,NA,1,NA,2,0.797387603195531,1,NA,1,NA,2
2311206,731,NA,2,NA,1,NA,1,0.805342612995571,1,NA,3,NA,3
2311207,790,NA,3,NA,2,NA,2,0.830038086290351,1,NA,2,NA,2
2311208,963,NA,3,NA,1,NA,1,0.787600963446889,1,NA,2,NA,3
2311209,794,NA,3,NA,1,NA,2,0.820409935756413,1,NA,2,NA,2
2311210,474,NA,1,NA,2,NA,1,0.923059458191032,2,NA,1,NA,3
2311211,508,NA,2,NA,2,NA,1,0.911387972951434,2,NA,2,NA,3
2311212,444,NA,1,NA,2,NA,1,0.939033907785169,2,NA,2,NA,3
2311213,677,NA,2,NA,1,NA,1,0.84465156912688,1,NA,3,NA,3
2311214,414,NA,2,NA,3,NA,1,0.954924413201053,3,NA,2,NA,2
2311215,636,NA,3,NA,2,NA,1,0.909890695860275,2,NA,2,NA,2
2311216,624,NA,2,NA,2,NA,2,0.879322005608657,1,NA,3,NA,3
2311217,643,NA,2,NA,1,NA,2,0.854255255353758,1,NA,3,NA,3
2311501,392,NA,1,NA,3,NA,1,0.954756519812322,3,NA,2,NA,2
2311502,543,NA,2,NA,2,NA,1,0.928502800545519,2,NA,2,NA,2
2311503,687,NA,2,NA,1,NA,2,0.895138505231008,2,NA,2,NA,2
2311504,417,NA,1,NA,2,NA,1,0.961745018255345,3,NA,1,NA,1
2311505,446,NA,1,NA,2,NA,2,0.961444006554504,3,NA,1,NA,2
2311507,523,NA,2,NA,2,NA,1,0.936960471618085,2,NA,2,NA,2
2311508,408,NA,1,NA,2,NA,1,0.965883199932391,3,NA,1,NA,1
2311509,509,NA,1,NA,1,NA,1,0.939957254282683,2,NA,1,NA,1
2311510,683,NA,2,NA,2,NA,1,0.907446285461293,2,NA,2,NA,2
2311512,391,NA,1,NA,3,NA,1,0.967505653950748,3,NA,1,NA,1
2311513,442,NA,1,NA,2,NA,1,0.948837120248527,2,NA,1,NA,2
2311515,528,NA,2,NA,2,NA,2,0.9293904346478,2,NA,1,NA,2
2311516,687,NA,2,NA,1,NA,1,0.896674722494146,2,NA,1,NA,2
2311517,113,NA,1,NA,3,NA,1,0.996490038177416,3,NA,1,NA,2
2121201,709,NA,2,NA,1,NA,1,0.761801187132639,1,NA,2,NA,1
2121204,1011,NA,3,NA,2,NA,1,0.766606786274297,1,NA,3,NA,3
2121205,1151,NA,3,NA,1,NA,2,0.684612929945679,1,NA,3,NA,2
2121206,900,NA,3,NA,2,NA,2,0.808239246119817,1,NA,3,NA,2
2121208,1026,NA,3,NA,1,NA,2,0.587770667325181,1,NA,2,NA,1
2121209,573,NA,1,NA,1,NA,1,0.989401638097466,3,NA,1,NA,1
2121210,451,NA,1,NA,2,NA,2,0.944667942697809,2,NA,2,NA,2
2121211,780,NA,3,NA,3,NA,3,0.860409592675024,1,NA,2,NA,3
2121212,684,NA,3,NA,3,NA,3,0.866818439676147,1,NA,3,NA,2
2121213,870,NA,3,NA,1,NA,2,0.807785358256915,1,NA,2,NA,2
2121214,761,NA,3,NA,2,NA,3,0.854251373917129,1,NA,3,NA,3
2121215,510,NA,3,NA,3,NA,2,0.949794439844493,2,NA,1,NA,2
2121216,969,NA,3,NA,1,NA,2,0.753356138211243,1,NA,2,NA,2
2121217,860,NA,3,NA,2,NA,3,0.839181264891303,1,NA,1,NA,2
2121218,754,NA,3,NA,2,NA,3,0.91245721750041,2,NA,1,NA,3
2121219,514,NA,3,NA,3,NA,2,0.957320677364886,3,NA,1,NA,2
2121220,929,NA,3,NA,2,NA,2,0.861238848963964,1,NA,2,NA,2
2121221,899,NA,3,NA,2,NA,2,0.88302940185015,1,NA,2,NA,1
2121222,550,NA,3,NA,3,NA,2,0.950918853764413,2,NA,2,NA,3
2121223,1241,NA,3,NA,1,NA,3,0.724051054090406,1,NA,2,NA,3
2121224,1095,NA,3,NA,1,NA,3,0.775233400087484,1,NA,2,NA,3
2121225,785,NA,3,NA,3,NA,3,0.885352244488563,1,NA,2,NA,2
2121226,1135,NA,3,NA,1,NA,3,0.813878295250012,1,NA,2,NA,1
2121228,640,NA,3,NA,2,NA,1,0.892627913622752,2,NA,2,NA,3
2121230,596,NA,3,NA,3,NA,3,0.940351328028537,2,NA,2,NA,3
2121231,744,NA,3,NA,3,NA,3,0.894856038878116,2,NA,2,NA,3
2121232,856,NA,3,NA,3,NA,3,0.895894299206999,2,NA,2,NA,2
2121233,881,NA,3,NA,2,NA,3,0.836937518541955,1,NA,3,NA,3
2121234,715,NA,3,NA,2,NA,1,0.911354942203821,2,NA,2,NA,2
2121235,449,NA,1,NA,2,NA,3,0.939633612654182,2,NA,1,NA,1
2121236,553,NA,3,NA,3,NA,3,0.956317287195242,3,NA,2,NA,2
2121237,803,NA,3,NA,2,NA,1,0.886514629744215,1,NA,2,NA,2
2121238,1171,NA,3,NA,1,NA,3,0.674818269885608,1,NA,3,NA,3
2121239,875,NA,3,NA,2,NA,2,0.832195581317505,1,NA,2,NA,3
2121240,458,NA,3,NA,3,NA,2,0.961644868714993,3,NA,2,NA,3
2121241,688,NA,3,NA,3,NA,3,0.92116515158242,2,NA,2,NA,2
2121242,594,NA,3,NA,3,NA,2,0.928664393585255,2,NA,2,NA,3
2121243,627,NA,3,NA,3,NA,3,0.926404530335072,2,NA,2,NA,2
2121244,1060,NA,3,NA,2,NA,3,0.805701494519616,1,NA,2,NA,2
2121245,442,NA,3,NA,3,NA,3,0.971573191097465,3,NA,1,NA,2
2121246,484,NA,3,NA,3,NA,3,0.966258115193088,3,NA,2,NA,2
2121247,34,NA,1,NA,3,NA,1,0.999857859168601,3,NA,1,NA,3
2121248,635,NA,3,NA,3,NA,3,0.904273462761135,2,NA,1,NA,2
2121249,192,NA,2,NA,3,NA,3,0.996033414106952,3,NA,1,NA,1
2121250,949,NA,3,NA,1,NA,3,0.794995547298269,1,NA,2,NA,2
2121251,932,NA,3,NA,2,NA,3,0.805207845966777,1,NA,2,NA,2
2121253,541,NA,3,NA,3,NA,3,0.937152585912972,2,NA,2,NA,2
2121254,250,NA,2,NA,3,NA,3,0.991792124469415,3,NA,1,NA,2
2121255,490,NA,3,NA,3,NA,3,0.969029463859378,3,NA,1,NA,2
2121256,468,NA,3,NA,3,NA,3,0.966476549627613,3,NA,2,NA,2
2121257,716,NA,3,NA,3,NA,3,0.919487905080482,2,NA,1,NA,2
2121258,983,NA,3,NA,2,NA,3,0.845374597209343,1,NA,2,NA,2
2121259,360,NA,2,NA,3,NA,3,0.978121528535149,3,NA,1,NA,2
2121260,920,NA,3,NA,2,NA,3,0.838929823281178,1,NA,2,NA,2
2121261,215,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA
2120101,636,NA,2,NA,2,NA,3,0.864014902233382,1,NA,1,NA,1
2120102,671,NA,3,NA,2,NA,2,0.831477696701389,1,NA,2,NA,1
2120103,600,NA,2,NA,2,NA,1,0.875799672186867,1,NA,2,NA,1
2120104,361,NA,1,NA,3,NA,3,0.967231418203429,3,NA,1,NA,1
2120106,405,NA,1,NA,1,NA,1,0.932736332077172,2,NA,3,NA,2
2120108,531,NA,1,NA,1,NA,1,0.909574180130954,2,NA,3,NA,1
2120109,908,NA,2,NA,1,NA,3,0.634837416282825,1,NA,3,NA,2
2120110,386,NA,1,NA,2,NA,2,0.942892944114705,2,NA,1,NA,1
2120111,562,NA,2,NA,2,NA,1,0.882861434567128,1,NA,2,NA,1
2120112,837,NA,2,NA,1,NA,2,0.733388579706189,1,NA,2,NA,1
2120113,406,NA,1,NA,1,NA,2,0.956457956232486,3,NA,1,NA,1
2120114,NA,NA,1,NA,3,NA,NA,0.999988310664919,3,NA,NA,NA,NA
2120115,241,NA,1,NA,3,NA,3,0.975631811136819,3,NA,2,NA,2
2120116,726,NA,2,NA,1,NA,3,0.779059913659544,1,NA,2,NA,2
2120117,859,NA,3,NA,2,NA,3,0.731976289258964,1,NA,2,NA,2
2120118,500,NA,1,NA,1,NA,2,0.933646874998466,2,NA,1,NA,1
2120119,1020,NA,3,NA,1,NA,3,0.666730153691894,1,NA,2,NA,2
2120120,507,NA,1,NA,1,NA,1,0.892441438865917,2,NA,2,NA,1
2120121,354,NA,1,NA,3,NA,3,0.954060513467971,3,NA,1,NA,2
2120122,571,NA,2,NA,2,NA,3,0.904832111538878,2,NA,1,NA,2
2120123,812,NA,2,NA,1,NA,2,0.705983458682676,1,NA,2,NA,1
2120124,600,NA,2,NA,2,NA,3,0.864321138445921,1,NA,3,NA,3
2120125,786,NA,3,NA,1,NA,3,0.813609238459488,1,NA,2,NA,2
2120126,671,NA,1,NA,1,NA,2,0.856677503557395,1,NA,1,NA,1
2120201,668,NA,1,NA,1,NA,2,0.828499304445099,1,NA,1,NA,1
2120202,721,NA,2,NA,1,NA,2,0.789870944123154,1,NA,2,NA,1
2120203,601,NA,1,NA,1,NA,1,0.852143680728015,1,NA,2,NA,1
2120204,653,NA,2,NA,1,NA,2,0.839853484425346,1,NA,2,NA,1
2120205,975,NA,3,NA,1,NA,1,0.663001804843666,1,NA,1,NA,1
2120206,586,NA,2,NA,2,NA,1,0.872843148667594,1,NA,1,NA,1
2120207,706,NA,2,NA,1,NA,2,0.834870790599159,1,NA,1,NA,1
2120208,660,NA,2,NA,1,NA,2,0.856947920108796,1,NA,1,NA,1
2120209,742,NA,3,NA,2,NA,1,0.808660102970252,1,NA,1,NA,1
2120210,316,NA,1,NA,3,NA,1,0.969836684288372,3,NA,1,NA,1
2120211,840,NA,2,NA,1,NA,2,0.756359359478669,1,NA,2,NA,1
2120212,574,NA,1,NA,1,NA,1,0.877460632016501,1,NA,2,NA,1
2120213,589,NA,2,NA,1,NA,1,0.870780812800105,1,NA,2,NA,1
2120301,904,NA,2,NA,1,NA,2,0.672210589655672,1,NA,1,NA,1
2120302,464,NA,1,NA,2,NA,1,0.925724018484454,2,NA,1,NA,1
2120303,689,NA,2,NA,1,NA,2,0.834017306517858,1,NA,1,NA,1
2120304,529,NA,2,NA,2,NA,2,0.910155024210803,2,NA,1,NA,1
2120305,555,NA,2,NA,2,NA,1,0.899638879637881,2,NA,1,NA,1
2120306,471,NA,1,NA,2,NA,2,0.92781359803778,2,NA,1,NA,1
2120307,667,NA,2,NA,1,NA,2,0.836667295334036,1,NA,1,NA,1
2120308,839,NA,2,NA,1,NA,2,0.739452009305577,1,NA,1,NA,1
2120309,759,NA,2,NA,1,NA,3,0.78037245529065,1,NA,1,NA,1
2120310,467,NA,1,NA,2,NA,2,0.9253026223911,2,NA,1,NA,1
2120311,192,NA,1,NA,3,NA,1,0.986014835013945,3,NA,1,NA,1
2120401,494,NA,1,NA,2,NA,1,0.959651306978278,3,NA,2,NA,1
2120402,585,NA,2,NA,2,NA,1,0.925098813993759,2,NA,1,NA,1
2120403,839,NA,3,NA,1,NA,1,0.761336385162565,1,NA,1,NA,1
2120404,447,NA,1,NA,2,NA,2,0.923469541836669,2,NA,1,NA,1
2120405,604,NA,1,NA,1,NA,2,0.901345798007915,2,NA,1,NA,1
2120406,970,NA,3,NA,1,NA,1,0.650430798320704,1,NA,1,NA,1
2120407,426,NA,1,NA,1,NA,2,0.934555132493854,2,NA,1,NA,1
2120408,956,NA,2,NA,1,NA,1,0.69538967239933,1,NA,1,NA,1
2120409,832,NA,2,NA,1,NA,1,0.749057076746513,1,NA,1,NA,1
2120410,613,NA,1,NA,1,NA,1,0.883003298626007,1,NA,1,NA,1
2120411,527,NA,2,NA,2,NA,3,0.91788589091135,2,NA,2,NA,2
2120412,781,NA,2,NA,1,NA,1,0.782394911283865,1,NA,1,NA,1
2120413,422,NA,1,NA,2,NA,3,0.933785027127331,2,NA,1,NA,2
2120414,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA
2121202,667,NA,2,NA,1,NA,1,0.817043333888585,1,NA,2,NA,2
2121203,453,NA,1,NA,1,NA,1,0.930741964124619,2,NA,2,NA,1
2121207,496,NA,1,NA,1,NA,1,0.920085658504591,2,NA,2,NA,2
2121227,189,NA,1,NA,3,NA,3,0.988833878868876,3,NA,2,NA,2
2120601,982,NA,3,NA,2,NA,2,0.795769281165768,1,NA,2,NA,2
2120602,805,NA,3,NA,2,NA,1,0.869445651040939,1,NA,3,NA,2
2120603,861,NA,3,NA,2,NA,2,0.845288501091643,1,NA,2,NA,2
2120604,657,NA,2,NA,2,NA,1,0.885834451874599,1,NA,2,NA,2
2120605,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA
2120606,1284,NA,3,NA,1,NA,2,0.656800046722592,1,NA,3,NA,2
2120607,668,NA,1,NA,1,NA,1,0.924071639397494,2,NA,2,NA,1
2120608,652,NA,2,NA,1,NA,2,0.884564461965786,1,NA,2,NA,1
2120609,1069,NA,3,NA,1,NA,3,0.738611531413872,1,NA,2,NA,1
2120610,670,NA,3,NA,2,NA,1,0.870317253790256,1,NA,2,NA,1
2120611,849,NA,3,NA,2,NA,2,0.796051301239526,1,NA,2,NA,2
2120612,760,NA,3,NA,2,NA,1,0.871973833727872,1,NA,3,NA,2
2120613,767,NA,3,NA,2,NA,2,0.821856426282041,1,NA,3,NA,2
2120614,612,NA,3,NA,3,NA,2,0.897772138247967,2,NA,2,NA,2
2120615,556,NA,3,NA,3,NA,3,0.927426728587917,2,NA,2,NA,2
2120616,828,NA,3,NA,3,NA,3,0.891152579162901,2,NA,2,NA,3
2120617,767,NA,3,NA,2,NA,3,0.875488485851463,1,NA,2,NA,3
2120618,733,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA
2120619,962,NA,3,NA,2,NA,3,0.798038233413617,1,NA,2,NA,2
2120620,498,NA,2,NA,3,NA,3,0.933804316980115,2,NA,1,NA,2
2120621,426,NA,3,NA,3,NA,3,0.959567508204919,3,NA,2,NA,3
2120622,198,NA,2,NA,3,NA,3,0.992438892320366,3,NA,1,NA,2
2120623,113,NA,1,NA,3,NA,3,0.996059409800336,3,NA,1,NA,2
2120624,370,NA,2,NA,3,NA,3,0.971970032303662,3,NA,2,NA,3
2120625,162,NA,1,NA,3,NA,3,0.996484558346379,3,NA,1,NA,1
2120626,962,NA,3,NA,1,NA,3,0.75710994112625,1,NA,3,NA,3
2120627,527,NA,3,NA,3,NA,3,0.964068953681716,3,NA,1,NA,3
2120628,768,NA,3,NA,3,NA,3,0.90997719031852,2,NA,2,NA,2
2120629,464,NA,2,NA,3,NA,3,0.951137629331001,2,NA,2,NA,3
2120630,569,NA,3,NA,3,NA,3,0.935390889361478,2,NA,2,NA,3
2120701,744,NA,3,NA,3,NA,2,0.883292835788431,1,NA,1,NA,1
2120702,69,NA,1,NA,3,NA,3,0.999016703780144,3,NA,1,NA,3
2120703,683,NA,3,NA,3,NA,2,0.887500049299277,1,NA,1,NA,2
2120704,1146,NA,3,NA,1,NA,2,0.572311229414451,1,NA,3,NA,2
2120705,806,NA,3,NA,2,NA,2,0.803450023965706,1,NA,2,NA,2
2120706,1133,NA,3,NA,1,NA,1,0.564162063294523,1,NA,2,NA,2
2120707,984,NA,3,NA,2,NA,1,0.784203840059058,1,NA,2,NA,2
2120710,642,NA,3,NA,2,NA,1,0.882429181575086,1,NA,2,NA,1
2120712,654,NA,3,NA,2,NA,2,0.913611954564624,2,NA,2,NA,2
2120713,NA,NA,1,NA,NA,NA,NA,0.999995791733429,3,NA,1,NA,NA
2120714,700,NA,3,NA,2,NA,1,0.929391147899853,2,NA,2,NA,3
2120715,1086,NA,3,NA,2,NA,1,0.678233032290706,1,NA,2,NA,2
2120716,687,NA,1,NA,1,NA,3,0.824092044524348,1,NA,2,NA,3
2120737,715,NA,3,NA,2,NA,1,0.846481014029274,1,NA,2,NA,1
2120738,764,NA,1,NA,1,NA,3,0.78177730519204,1,NA,3,NA,3
2120801,610,NA,3,NA,2,NA,2,0.911520943739817,2,NA,1,NA,1
2120802,670,NA,3,NA,2,NA,2,0.860224933492947,1,NA,2,NA,2
2120803,545,NA,2,NA,3,NA,2,0.92623058714931,2,NA,1,NA,1
2120804,489,NA,3,NA,3,NA,1,0.935597567717693,2,NA,2,NA,1
2120805,782,NA,2,NA,1,NA,1,0.892857515100101,2,NA,1,NA,2
2120806,947,NA,3,NA,2,NA,2,0.783406512724733,1,NA,2,NA,1
2120807,895,NA,3,NA,1,NA,1,0.77740066187391,1,NA,2,NA,2
2120808,742,NA,2,NA,1,NA,1,0.846727980135056,1,NA,3,NA,3
2120809,547,NA,3,NA,3,NA,2,0.936829333090269,2,NA,1,NA,1
2120810,666,NA,2,NA,2,NA,1,0.87405171441137,1,NA,3,NA,2
2120811,835,NA,3,NA,1,NA,1,0.837477705135933,1,NA,3,NA,2
2120812,971,NA,3,NA,2,NA,2,0.766714925138149,1,NA,2,NA,2
2120813,943,NA,3,NA,2,NA,2,0.734847336683951,1,NA,2,NA,1
2120814,502,NA,2,NA,2,NA,1,0.91593670574158,2,NA,3,NA,1
2120815,1053,NA,3,NA,1,NA,3,0.740251199888396,1,NA,3,NA,2
2120901,793,NA,2,NA,1,NA,2,0.830419409165947,1,NA,1,NA,1
2120902,652,NA,3,NA,2,NA,3,0.8751027735491,1,NA,2,NA,2
2120903,508,NA,2,NA,3,NA,2,0.950413890380171,2,NA,1,NA,2
2120904,602,NA,2,NA,2,NA,1,0.901616467494968,2,NA,2,NA,1
2120905,456,NA,2,NA,3,NA,1,0.940327767933327,2,NA,1,NA,2
2120906,637,NA,3,NA,2,NA,1,0.906122300014844,2,NA,2,NA,1
2120907,384,NA,2,NA,3,NA,2,0.959470340391867,3,NA,1,NA,1
2120908,366,NA,2,NA,3,NA,1,0.967421814654714,3,NA,1,NA,2
2120909,499,NA,3,NA,3,NA,1,0.943987726424351,2,NA,1,NA,2
2120910,564,NA,2,NA,2,NA,2,0.918753991495089,2,NA,2,NA,1
2120911,544,NA,3,NA,3,NA,2,0.915615120705055,2,NA,1,NA,1
2120912,739,NA,3,NA,2,NA,1,0.852833968872651,1,NA,1,NA,1
2120913,819,NA,3,NA,1,NA,2,0.85545477950875,1,NA,1,NA,1
2120914,383,NA,3,NA,3,NA,2,0.971285240411016,3,NA,1,NA,1
2120915,429,NA,2,NA,3,NA,2,0.940131548135255,2,NA,1,NA,1
2120916,317,NA,1,NA,3,NA,1,0.971971895552156,3,NA,2,NA,1
2120917,203,NA,1,NA,1,NA,3,0.988693882561011,3,NA,1,NA,1
2120918,713,NA,3,NA,2,NA,3,0.870785739086102,1,NA,2,NA,3
2121001,850,NA,2,NA,1,NA,1,0.768045771364839,1,NA,2,NA,1
2121002,633,NA,2,NA,2,NA,3,0.892099809937027,2,NA,2,NA,2
2121003,746,NA,3,NA,2,NA,1,0.822162330897264,1,NA,1,NA,1
2121005,458,NA,2,NA,3,NA,2,0.947691493900014,2,NA,1,NA,1
2121007,538,NA,2,NA,2,NA,2,0.93441786789103,2,NA,1,NA,1
2121008,127,NA,1,NA,3,NA,3,0.993903451191734,3,NA,2,NA,1
2121009,485,NA,1,NA,1,NA,2,0.927178789143369,2,NA,1,NA,2
2121010,115,NA,1,NA,3,NA,3,0.998320983478206,3,NA,1,NA,1
2121012,456,NA,2,NA,3,NA,3,0.95037949722314,2,NA,1,NA,1
2121013,743,NA,2,NA,1,NA,1,0.808283589315147,1,NA,2,NA,1
2121014,553,NA,2,NA,2,NA,1,0.914789214025739,2,NA,3,NA,2
2121104,416,NA,1,NA,2,NA,2,0.95255111983209,3,NA,2,NA,2
2121105,665,NA,2,NA,1,NA,2,0.900136705204509,2,NA,2,NA,2
2121106,613,NA,1,NA,1,NA,1,0.870065926597095,1,NA,2,NA,2
2121107,733,NA,2,NA,1,NA,1,0.854004116736707,1,NA,2,NA,1
2121108,590,NA,3,NA,3,NA,1,0.908245165899976,2,NA,2,NA,2
2121109,480,NA,1,NA,2,NA,3,0.929256128200262,2,NA,1,NA,1
2121110,399,NA,2,NA,3,NA,2,0.965177095231453,3,NA,1,NA,1
2121111,545,NA,1,NA,1,NA,2,0.924013850884494,2,NA,1,NA,1
2121112,748,NA,2,NA,1,NA,2,0.837263870157463,1,NA,1,NA,2
2121117,635,NA,2,NA,1,NA,1,0.869138148031308,1,NA,3,NA,2
2121301,797,NA,3,NA,2,NA,2,0.834463770255879,1,NA,2,NA,2
2121302,834,NA,3,NA,2,NA,2,0.812427005038639,1,NA,2,NA,2
2121303,736,NA,3,NA,1,NA,3,0.862972567124387,1,NA,2,NA,2
2121304,562,NA,3,NA,3,NA,3,0.921424918880736,2,NA,1,NA,2
2121305,1005,NA,3,NA,2,NA,3,0.745013865653023,1,NA,2,NA,3
2121309,489,NA,2,NA,3,NA,3,0.945603987359617,2,NA,1,NA,1
2121310,1012,NA,3,NA,2,NA,2,0.786242656618866,1,NA,1,NA,1
2121311,743,NA,3,NA,2,NA,2,0.838972162590494,1,NA,1,NA,1
2121312,643,NA,3,NA,3,NA,3,0.924554841310623,2,NA,1,NA,1
2121313,347,NA,2,NA,3,NA,2,0.976599352776229,3,NA,1,NA,2
2121314,491,NA,2,NA,3,NA,2,0.942795146743491,2,NA,1,NA,1
2121315,640,NA,3,NA,3,NA,3,0.921729375538671,2,NA,2,NA,2
2121319,757,NA,3,NA,1,NA,3,0.833115757246758,1,NA,3,NA,2
2121320,859,NA,3,NA,1,NA,3,0.750238122031933,1,NA,3,NA,3
2121321,417,NA,2,NA,3,NA,3,0.961119551294251,3,NA,2,NA,3
2121322,601,NA,3,NA,3,NA,3,0.902887936348997,2,NA,2,NA,2
2121323,653,NA,3,NA,2,NA,3,0.874976398951727,1,NA,2,NA,2
2121324,644,NA,3,NA,3,NA,3,0.911091801459013,2,NA,1,NA,3
2121326,504,NA,3,NA,3,NA,2,0.947904057578871,2,NA,1,NA,1
2120708,180,NA,1,NA,2,NA,1,0.990601164636145,3,NA,2,NA,1
2120709,20,NA,1,NA,3,NA,NA,0.999829337032092,3,NA,1,NA,1
2120711,304,NA,1,NA,1,NA,1,0.974721833414143,3,NA,1,NA,1
2120717,789,NA,3,NA,1,NA,3,0.877517518966192,1,NA,3,NA,2
2120718,741,NA,3,NA,3,NA,3,0.875565456951341,1,NA,3,NA,3
2120719,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA
2120720,630,NA,3,NA,3,NA,3,0.923706669937431,2,NA,3,NA,2
2120721,916,NA,3,NA,2,NA,3,0.845764904200387,1,NA,3,NA,2
2120722,673,NA,3,NA,3,NA,3,0.919284533427529,2,NA,3,NA,3
2120723,981,NA,3,NA,2,NA,3,0.809646703244829,1,NA,3,NA,2
2120724,480,NA,3,NA,3,NA,3,0.971971919389024,3,NA,2,NA,2
2120725,710,NA,3,NA,2,NA,3,0.890032335370562,1,NA,2,NA,3
2120726,883,NA,3,NA,3,NA,3,0.812752736365878,1,NA,2,NA,2
2120727,647,NA,3,NA,3,NA,3,0.900120621675289,2,NA,2,NA,2
2120728,652,NA,3,NA,3,NA,3,0.918374646549806,2,NA,1,NA,2
2120729,571,NA,3,NA,3,NA,3,0.933514655865979,2,NA,3,NA,2
2120730,692,NA,3,NA,2,NA,3,0.909836831425411,2,NA,2,NA,2
2120731,715,NA,3,NA,3,NA,3,0.877365702220474,1,NA,2,NA,3
2120732,717,NA,3,NA,2,NA,3,0.881728244177364,1,NA,3,NA,2
2120733,810,NA,3,NA,3,NA,3,0.867968517692136,1,NA,3,NA,3
2120734,714,NA,3,NA,2,NA,3,0.87138810838722,1,NA,3,NA,3
2120735,755,NA,3,NA,2,NA,3,0.893625273064861,2,NA,3,NA,3
2120736,1106,NA,3,NA,2,NA,3,0.730731131009828,1,NA,3,NA,3
2121102,363,NA,1,NA,1,NA,1,0.965496061125922,3,NA,2,NA,1
2121103,321,NA,1,NA,1,NA,1,0.975728053019987,3,NA,1,NA,1
2121118,652,NA,1,NA,1,NA,2,0.863217329114467,1,NA,2,NA,2
2121119,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA
2120501,648,NA,2,NA,1,NA,3,0.857721599151499,1,NA,1,NA,1
2120502,608,NA,1,NA,1,NA,1,0.869987459866194,1,NA,1,NA,1
2120503,589,NA,2,NA,2,NA,1,0.876176643509832,1,NA,2,NA,1
2120504,529,NA,2,NA,2,NA,3,0.908102652948587,2,NA,1,NA,1
2120505,619,NA,2,NA,1,NA,2,0.851938770007969,1,NA,2,NA,1
