"CD","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
2272007,710,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2272008,545,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,3
2272101,807,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272102,670,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2272103,361,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2272104,369,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2272105,545,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
2272106,632,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272107,774,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
2272108,140,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,3
2272109,425,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2272110,481,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272111,218,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,3
2272112,454,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
2272201,539,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2272202,364,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,3
2272203,360,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,3
2272204,690,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,3
2272205,722,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,3
2272206,597,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,3
2272207,227,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2272208,502,NA,NA,NA,NA,NA,3,NA,3,NA,3,NA,3
2272209,540,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2272210,468,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,3
2272301,910,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,3
2272302,348,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
2272303,421,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2272304,567,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2272305,697,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272306,867,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272307,522,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272308,511,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2272309,341,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2272310,392,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
2272311,874,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
2272401,839,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2272402,530,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
2272403,447,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
2272404,644,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
2272405,728,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
2272406,635,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
2272407,866,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2272408,717,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
2272409,467,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2272410,437,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,2
2272411,824,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2272412,437,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
2272413,365,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
2272414,568,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2272501,479,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272502,498,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2272503,787,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272504,520,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
2272505,654,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272506,517,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2272507,593,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272508,527,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
2272509,573,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2272510,223,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2272511,301,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272512,267,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
2272601,320,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
2272602,524,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2272603,620,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2272604,935,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272605,495,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2272606,597,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2272607,572,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
2272608,426,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,3
2272609,430,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2272610,447,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
2272611,249,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
2272612,363,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2272613,291,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,3
2272701,652,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
2272702,531,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
2272703,733,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272704,393,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2272705,274,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,3
2272706,924,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272707,470,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272708,571,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2272709,665,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272710,507,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
2272801,682,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
2272802,406,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,3
2272803,583,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
2272804,648,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272805,570,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2272806,635,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
2272807,757,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,3
2272808,484,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
2272809,699,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
2272810,849,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2272901,666,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,2
2272902,412,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,3
2272903,620,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2272904,574,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2272905,659,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,3
2272906,667,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,3
2272907,850,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2272908,989,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,3
2272909,996,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,3
2272910,221,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
2273001,418,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,3
2273002,681,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
2273003,532,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,2
2273004,606,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,2
2273005,564,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,2
2273006,642,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
2273007,490,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2273008,286,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2273009,201,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
2273101,497,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
2273102,760,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
2273103,961,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2273104,629,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,3
2273105,299,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2273106,491,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
2273107,710,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2273108,503,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,3
2273109,179,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,2
2273110,222,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,2
2273201,681,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2273202,649,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2273203,591,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2273204,342,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2273205,444,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,3
2273206,477,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2273207,343,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2273208,676,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2273209,820,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2273210,301,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2273211,520,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2273301,572,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2273302,670,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,3
2273303,801,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,3
2273304,616,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2273305,447,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,1
2273306,584,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2273307,688,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2273308,504,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2273309,509,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2273310,613,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2273311,465,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
2273401,679,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,3
2273402,534,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2273403,437,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2273404,539,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
2273405,576,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
2273406,562,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2273407,566,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2273408,458,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2273409,841,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2273410,715,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
2273411,617,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
2273412,628,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2273413,571,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2273414,756,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2273415,434,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,3
2280101,384,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2280102,313,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
2280103,503,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280104,524,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
2280105,280,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2280106,590,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2280107,420,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280108,199,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280109,264,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280110,259,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280111,277,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,1
2280112,236,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2280113,150,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280114,241,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2280115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2280116,359,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
2280201,333,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280202,508,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
2280203,466,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280204,331,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2280205,443,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2280206,365,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2280207,227,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2280208,265,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2280209,257,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280210,354,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280211,293,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
2280212,143,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2280301,451,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2280302,266,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2280303,304,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280304,544,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280305,483,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2280306,529,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2280307,380,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2280308,448,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2280309,496,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2280310,144,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280311,314,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2280312,356,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2280401,436,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2280402,396,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
2280403,635,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
2280404,521,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2280405,404,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2280406,496,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2280407,524,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2280408,309,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2280409,482,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280410,290,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,1
2280411,271,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2280412,288,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2280413,261,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
2280414,155,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1
2280415,390,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2280501,369,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2280502,326,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280503,231,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280504,283,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2280505,312,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280506,523,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280507,246,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2280508,299,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2280509,173,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2280510,188,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
2280601,414,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280602,661,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280603,540,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,2
2280604,393,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280605,431,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280606,339,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2280607,142,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2280608,480,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280609,275,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280701,345,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280702,307,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280703,224,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2280704,491,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280705,671,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2280706,444,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280707,307,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2280708,362,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
2280709,221,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280710,389,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
2280711,129,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2280801,644,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280802,464,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280803,489,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2280804,501,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2280805,351,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280806,562,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280807,436,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2280808,309,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2280809,342,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2280810,297,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2280901,317,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2280902,273,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
2280903,350,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
2280904,468,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2280905,337,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
2280906,158,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2280907,453,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
2280908,488,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
2280909,169,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
2280910,384,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2280911,524,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2280912,565,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281001,294,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2281002,384,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281003,404,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281004,525,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2281005,387,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281006,342,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2281007,450,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281008,385,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2281009,511,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281010,221,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2281101,374,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281102,379,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,2
2281103,453,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281104,446,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281105,244,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
2281106,244,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281107,490,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281108,497,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281109,443,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281110,294,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
2281201,453,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2
2281202,630,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
2281203,469,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
2281204,606,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
2281205,516,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
2281206,623,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
2281207,436,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,1
2281208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2281301,368,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2281302,506,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
2281303,637,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281304,405,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2281305,391,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281401,384,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
2281402,558,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2281403,340,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
2281404,568,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281405,611,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281406,467,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281407,301,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2281409,415,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,3
2281410,282,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
2281411,702,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
2281412,302,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281413,458,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2281414,254,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281415,204,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
2281416,281,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
2281417,575,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
2281501,595,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281502,518,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281503,394,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281504,480,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
2281505,626,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
2281506,202,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
2281507,170,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281508,453,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
2281509,559,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
2281601,323,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281602,450,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2281603,303,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
2281604,328,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,1
2281605,193,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,3
2281606,317,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281607,504,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281608,406,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
2281609,527,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281610,443,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,1
2281611,146,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,3
2281701,367,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
2281702,237,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,2
2281703,661,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
2281704,463,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
2281705,399,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281706,250,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281707,355,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,2
2281708,269,NA,NA,NA,NA,NA,3,NA,3,NA,3,NA,3
2281709,364,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2281710,257,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
2281711,281,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2281712,153,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
2281801,462,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281802,193,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2281803,499,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,3
2281804,411,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2281805,341,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2281806,393,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2281807,300,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2281808,391,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281809,365,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
2281810,617,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2281811,240,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281812,436,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281813,289,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2281814,311,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2281815,445,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,3
