"CD","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
"1321215",472,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321301",945,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1321302",819,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1321303",715,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
"1321304",708,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,1
"1321305",525,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,1
"1321306",685,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1321307",780,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,1
"1321308",467,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1321309",412,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1321310",459,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1321311",851,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1321401",521,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
"1321402",649,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
"1321403",842,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1321404",605,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
"1321405",1086,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,1
"1321406",1287,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1321407",1057,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321408",559,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1321409",478,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
"1321410",708,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1321411",311,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1321501",723,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1321502",919,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1321503",686,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1321504",787,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
"1321505",1236,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1321506",794,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321507",635,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1321508",816,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321509",629,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
"1321510",456,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1321511",546,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321512",526,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321513",442,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
"1321514",405,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321601",795,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321602",721,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321603",855,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321604",1094,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321605",1123,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321606",1382,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1321607",1155,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321608",560,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
"1321609",751,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
"1321610",971,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
"1321611",982,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1321612",879,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1321613",1108,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1321614",749,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1321701",644,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
"1321702",554,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321703",899,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321704",871,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1321705",496,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1321706",1041,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321707",833,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321708",1038,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1321709",827,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
"1321710",734,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1321711",601,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1321712",614,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1321713",600,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321714",508,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1321801",1245,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1321802",781,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321803",896,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321804",694,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321805",1028,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1321806",898,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
"1321807",1019,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321808",827,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1321809",1243,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1321810",1456,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1321811",650,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321812",623,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321813",847,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1321901",805,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321902",700,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1321903",551,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321904",878,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321905",979,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1321906",568,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321907",820,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321908",853,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321909",761,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1321910",646,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1321911",883,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1321912",824,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1321913",800,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1321914",945,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1330101",631,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1330102",613,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1330103",428,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1330104",851,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,3
"1330105",785,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,2
"1330106",747,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1330107",581,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1330108",507,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,3
"1330109",787,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,3
"1330110",615,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1330111",722,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1330112",378,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,3
"1330113",332,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
"1330201",662,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
"1330202",739,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1330203",611,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,3
"1330204",589,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
"1330205",612,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,3
"1330206",933,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
"1330207",522,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,2
"1330208",795,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,2
"1330209",256,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,1
"1330210",441,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,2
"1330211",565,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,2
"1330212",591,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,2
"1330213",792,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2
"1330214",501,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1330301",681,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
"1330302",362,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,3
"1330303",554,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
"1330304",592,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1330305",637,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1330306",906,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2
"1330307",436,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
"1330308",421,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1330309",548,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1330310",400,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,3
"1330311",969,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
"1330312",481,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1330313",626,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2
"1330401",434,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1330402",662,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1330403",490,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,3
"1330404",282,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
"1330405",739,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
"1330406",2154,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
"1330407",441,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1330408",691,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1330409",1079,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1330410",707,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,2
"1330411",709,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1330412",461,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1330501",429,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1330502",608,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
"1330503",675,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1330504",553,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1330505",469,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
"1330506",565,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1330507",692,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
"1330508",332,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1330509",816,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1330510",513,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1330511",528,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1330601",563,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1330602",461,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1330603",636,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1330604",686,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1330605",456,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
"1330606",499,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
"1330607",624,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1330608",456,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
"1330609",394,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1330610",326,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1330611",801,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1330701",553,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1330702",771,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1330703",861,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1330704",760,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1330705",558,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
"1330706",748,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,1
"1330707",413,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1330708",760,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
"1330709",847,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
"1330710",883,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1330711",545,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1330801",714,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1330802",885,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1330803",608,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1330804",203,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,1
"1330805",423,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
"1330806",477,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
"1330807",486,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
"1330808",655,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,3
"1330809",328,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1330810",1014,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
"1330811",526,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1330812",312,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1330901",942,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1330902",498,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1330903",564,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1330904",770,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1330905",683,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1330906",587,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2
"1330907",521,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1330908",252,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,3
"1330909",887,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1330910",636,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
"1331001",802,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1331002",466,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1331003",517,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1331004",729,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
"1331005",402,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
"1331006",404,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1331007",555,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1331008",479,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
"1331009",517,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
"1331010",512,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
"1331011",523,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
"1331012",517,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,3
"1331013",393,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
"1331101",400,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,1
"1331102",485,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
"1331103",342,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
"1331104",219,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2
"1331105",778,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
"1331106",660,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2
"1331107",927,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
"1331108",901,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
"1331109",983,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1331110",428,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1331111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331112",342,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,2
"1331201",647,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,1
"1331202",847,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,1
"1331203",790,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2
"1331204",438,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1331205",609,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1331206",611,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
"1331207",413,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
"1331208",456,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
"1331209",842,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
"1331210",334,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,1
"1331211",351,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,1
"1331212",1122,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1331301",334,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1331302",690,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1331303",563,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1331304",1018,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1331305",643,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1331306",817,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
"1331307",714,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1331308",652,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
"1331309",558,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
"1331310",311,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
"1331311",524,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1331312",518,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1331401",372,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1331402",624,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
"1331403",261,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
"1331404",663,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1331405",362,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
"1331406",626,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1331407",349,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1331408",491,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1331409",379,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
"1331410",715,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,2
"1331411",690,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1331412",482,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1331413",288,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1331414",892,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1331501",672,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1331502",831,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1331503",521,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1331504",719,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,1
"1331505",792,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1331506",487,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1331507",595,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
"1331508",571,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1331509",566,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1331510",666,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
"1331511",1225,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1331601",556,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1331602",985,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1331603",500,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
"1331604",817,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1331605",494,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1331606",532,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
"1331607",978,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1331608",1019,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1331609",514,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1331610",764,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1331611",544,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1331612",437,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
"1331613",472,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1331701",594,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1331702",484,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1331703",583,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1331704",855,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
"1331705",920,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1331706",794,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1331707",1092,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1331708",784,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1331709",530,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1331710",773,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1331711",875,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1331801",945,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1331802",238,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
"1331803",804,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1331804",578,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1331805",719,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1331806",668,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1331807",858,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,1
"1331808",610,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1331809",500,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1331810",608,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1331811",481,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1331812",360,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
"1331813",673,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1331814",706,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1331901",404,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
"1331902",629,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1331903",596,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1331904",748,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1331905",857,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1331906",601,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1331907",679,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1331908",805,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1331909",781,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1331910",353,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
"1331911",642,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1331912",581,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1331913",410,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1332001",443,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1332002",452,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1332003",650,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"1332004",451,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
"1332005",555,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1332006",572,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1332007",741,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1332008",661,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1332009",879,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
"1332010",472,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1332011",618,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1332012",512,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1332101",798,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1
"1332102",810,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1332103",433,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
"1332104",616,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
"1332105",537,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
"1332106",647,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
"1332107",524,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
"1332108",805,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1332109",731,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
"1332110",661,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1332111",483,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
"1332112",483,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
"1332201",658,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1332202",860,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
"1332203",936,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,2
"1332204",791,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2
"1332205",650,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
"1332206",718,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
"1332207",459,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
