"SA1","Total population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
1135830,390,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
1135831,423,NA,3,NA,2,NA,1,NA,1,NA,2,NA,1
1135832,278,NA,3,NA,3,NA,2,NA,3,NA,3,NA,2
1135833,302,NA,2,NA,3,NA,1,NA,3,NA,3,NA,2
1135834,516,NA,2,NA,1,NA,2,NA,1,NA,1,NA,3
1135835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135836,405,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2
1135837,247,NA,1,NA,2,NA,2,NA,1,NA,2,NA,2
1135838,448,NA,3,NA,2,NA,1,NA,2,NA,2,NA,1
1135839,480,NA,1,NA,1,NA,1,NA,2,NA,3,NA,2
1135840,329,NA,1,NA,2,NA,1,NA,1,NA,2,NA,2
1135841,342,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
1135842,538,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2
1135901,444,NA,2,NA,2,NA,2,NA,2,NA,3,NA,1
1135902,280,NA,2,NA,3,NA,2,NA,2,NA,2,NA,1
1135903,374,NA,2,NA,2,NA,3,NA,1,NA,2,NA,1
1135904,326,NA,2,NA,3,NA,2,NA,1,NA,2,NA,2
1135905,470,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2
1135906,370,NA,1,NA,1,NA,2,NA,1,NA,3,NA,1
1135907,465,NA,3,NA,2,NA,2,NA,2,NA,2,NA,1
1135908,461,NA,3,NA,2,NA,1,NA,1,NA,2,NA,2
1135909,337,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
1135910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135911,506,NA,2,NA,1,NA,2,NA,1,NA,3,NA,2
1135912,393,NA,2,NA,2,NA,1,NA,1,NA,3,NA,3
1135913,317,NA,1,NA,1,NA,1,NA,1,NA,3,NA,1
1135914,395,NA,2,NA,2,NA,3,NA,1,NA,3,NA,3
1135915,558,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1135916,396,NA,2,NA,2,NA,2,NA,1,NA,3,NA,2
1135917,367,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
1135918,370,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
1135919,433,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
1135920,255,NA,1,NA,3,NA,2,NA,2,NA,2,NA,2
1135921,325,NA,1,NA,1,NA,1,NA,1,NA,3,NA,1
1135922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135923,588,NA,3,NA,1,NA,1,NA,1,NA,3,NA,2
1135924,540,NA,3,NA,2,NA,1,NA,1,NA,3,NA,3
1135925,469,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2
1135926,574,NA,1,NA,1,NA,1,NA,1,NA,3,NA,1
1135927,371,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
1135928,364,NA,1,NA,2,NA,2,NA,1,NA,3,NA,2
1135929,379,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
1135930,474,NA,2,NA,2,NA,2,NA,1,NA,3,NA,2
1135931,420,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3
1135932,495,NA,2,NA,1,NA,2,NA,1,NA,3,NA,2
1135933,469,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2
1135934,608,NA,3,NA,1,NA,2,NA,2,NA,3,NA,2
1135935,518,NA,2,NA,1,NA,1,NA,2,NA,3,NA,2
1135936,333,NA,2,NA,2,NA,1,NA,2,NA,3,NA,1
1135937,458,NA,2,NA,2,NA,2,NA,1,NA,3,NA,2
1135938,330,NA,1,NA,1,NA,1,NA,1,NA,3,NA,1
1135939,363,NA,1,NA,1,NA,1,NA,1,NA,3,NA,1
1135940,321,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1135941,NA,NA,1,NA,3,NA,NA,NA,1,NA,1,NA,1
1135942,489,NA,3,NA,2,NA,2,NA,1,NA,3,NA,2
1135943,397,NA,1,NA,1,NA,1,NA,1,NA,3,NA,1
1135944,374,NA,2,NA,2,NA,1,NA,1,NA,3,NA,1
1135945,513,NA,1,NA,1,NA,1,NA,1,NA,3,NA,1
1135946,388,NA,2,NA,2,NA,2,NA,1,NA,2,NA,2
1135947,545,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2
1135948,343,NA,1,NA,2,NA,1,NA,1,NA,2,NA,2
1135949,569,NA,2,NA,1,NA,2,NA,1,NA,2,NA,2
1135950,418,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2
1135951,293,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2
1135952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135953,346,NA,2,NA,3,NA,2,NA,1,NA,3,NA,3
1135954,599,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2
1135955,404,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
1135956,484,NA,2,NA,1,NA,1,NA,2,NA,3,NA,2
1135957,473,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2
1135958,353,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
1135959,468,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2
1135960,512,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
1135961,314,NA,2,NA,3,NA,1,NA,1,NA,3,NA,1
1136001,505,NA,3,NA,2,NA,2,NA,2,NA,1,NA,2
1136002,500,NA,3,NA,2,NA,2,NA,3,NA,2,NA,2
1136003,490,NA,3,NA,2,NA,1,NA,2,NA,3,NA,2
1136004,396,NA,2,NA,2,NA,1,NA,2,NA,1,NA,2
1136005,389,NA,1,NA,1,NA,2,NA,2,NA,2,NA,1
1136006,308,NA,2,NA,3,NA,2,NA,2,NA,3,NA,2
1136007,416,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
1136008,382,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1136009,440,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
1136010,414,NA,2,NA,2,NA,3,NA,3,NA,2,NA,2
1136011,302,NA,2,NA,3,NA,2,NA,3,NA,2,NA,2
1136012,363,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1136013,321,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
1136014,568,NA,3,NA,1,NA,2,NA,3,NA,2,NA,2
1136015,298,NA,1,NA,2,NA,1,NA,1,NA,2,NA,2
1136016,581,NA,3,NA,1,NA,2,NA,1,NA,3,NA,2
1136017,484,NA,3,NA,2,NA,1,NA,1,NA,3,NA,2
1136018,619,NA,3,NA,3,NA,2,NA,2,NA,3,NA,2
1136019,651,NA,3,NA,2,NA,3,NA,3,NA,3,NA,3
1136020,232,NA,1,NA,3,NA,2,NA,3,NA,1,NA,1
1136021,334,NA,2,NA,3,NA,3,NA,2,NA,3,NA,3
1136022,375,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
1136023,341,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
1136024,489,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1136025,258,NA,1,NA,2,NA,1,NA,2,NA,3,NA,2
1136026,460,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
1136027,622,NA,3,NA,1,NA,2,NA,2,NA,2,NA,2
1136028,269,NA,1,NA,3,NA,3,NA,3,NA,1,NA,2
1136029,637,NA,3,NA,2,NA,2,NA,3,NA,2,NA,2
1136030,422,NA,1,NA,1,NA,1,NA,2,NA,2,NA,3
1136031,265,NA,1,NA,3,NA,2,NA,1,NA,3,NA,1
1136032,468,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1
1136033,475,NA,3,NA,3,NA,3,NA,2,NA,3,NA,3
1136034,315,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
1136035,483,NA,2,NA,1,NA,3,NA,1,NA,3,NA,2
1136101,362,NA,3,NA,3,NA,1,NA,3,NA,2,NA,1
1136102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136103,297,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
1136104,605,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2
1136105,330,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
1136106,384,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
1136107,460,NA,2,NA,2,NA,1,NA,3,NA,1,NA,1
1136108,566,NA,3,NA,1,NA,2,NA,3,NA,1,NA,1
1136109,395,NA,2,NA,2,NA,1,NA,3,NA,1,NA,1
1136110,304,NA,2,NA,3,NA,1,NA,3,NA,1,NA,2
1136111,198,NA,1,NA,3,NA,2,NA,3,NA,1,NA,2
1136112,500,NA,3,NA,3,NA,2,NA,2,NA,2,NA,1
1136113,449,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1136114,503,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1136115,500,NA,2,NA,1,NA,2,NA,3,NA,1,NA,2
1136116,317,NA,2,NA,3,NA,1,NA,3,NA,2,NA,1
1136117,629,NA,3,NA,2,NA,3,NA,3,NA,2,NA,1
1136118,388,NA,1,NA,1,NA,2,NA,3,NA,1,NA,2
1136119,351,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1136120,392,NA,2,NA,3,NA,1,NA,3,NA,1,NA,1
1136121,418,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
1136122,551,NA,3,NA,1,NA,1,NA,3,NA,2,NA,1
1136123,565,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1
1136124,525,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1
1136125,328,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
1136126,491,NA,2,NA,1,NA,1,NA,2,NA,1,NA,1
1136127,518,NA,3,NA,2,NA,1,NA,3,NA,1,NA,2
1136128,363,NA,2,NA,2,NA,1,NA,3,NA,1,NA,1
1136129,368,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
1136130,348,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
1136131,325,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
1136132,488,NA,2,NA,1,NA,1,NA,3,NA,1,NA,1
1136133,406,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1136134,602,NA,3,NA,1,NA,1,NA,3,NA,2,NA,2
1136135,359,NA,2,NA,2,NA,1,NA,3,NA,2,NA,2
1136136,350,NA,2,NA,3,NA,1,NA,3,NA,2,NA,2
1136137,431,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1136138,392,NA,2,NA,2,NA,1,NA,3,NA,1,NA,2
1136139,313,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
1136140,496,NA,2,NA,2,NA,1,NA,3,NA,1,NA,1
1136141,361,NA,1,NA,1,NA,2,NA,3,NA,2,NA,1
1136142,649,NA,3,NA,2,NA,1,NA,3,NA,2,NA,3
1136143,299,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1136144,286,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
1136145,397,NA,2,NA,2,NA,1,NA,2,NA,2,NA,1
1136146,411,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
1136201,190,NA,1,NA,3,NA,2,NA,3,NA,1,NA,2
1136202,261,NA,1,NA,2,NA,1,NA,3,NA,1,NA,1
1136203,385,NA,2,NA,3,NA,2,NA,3,NA,2,NA,1
1136204,388,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1136205,404,NA,2,NA,2,NA,2,NA,3,NA,1,NA,2
1136206,401,NA,2,NA,2,NA,1,NA,3,NA,1,NA,2
1136207,546,NA,3,NA,2,NA,1,NA,3,NA,3,NA,2
1136208,350,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1136209,457,NA,2,NA,1,NA,1,NA,2,NA,1,NA,2
1136210,383,NA,2,NA,2,NA,1,NA,3,NA,2,NA,2
1136211,492,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1136212,549,NA,3,NA,2,NA,1,NA,3,NA,2,NA,2
1136213,488,NA,3,NA,2,NA,1,NA,3,NA,2,NA,3
1136214,325,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
1136215,454,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1136216,426,NA,3,NA,2,NA,1,NA,3,NA,2,NA,2
1136217,435,NA,3,NA,2,NA,1,NA,3,NA,2,NA,3
1136218,373,NA,2,NA,2,NA,1,NA,3,NA,2,NA,2
1136219,564,NA,3,NA,1,NA,2,NA,3,NA,2,NA,2
1136220,418,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
1136221,494,NA,3,NA,2,NA,1,NA,2,NA,2,NA,1
1136222,396,NA,2,NA,3,NA,2,NA,3,NA,3,NA,3
1136223,580,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1136224,438,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1136225,508,NA,3,NA,2,NA,2,NA,3,NA,2,NA,2
1136226,461,NA,3,NA,2,NA,3,NA,3,NA,3,NA,3
1136227,598,NA,2,NA,1,NA,1,NA,3,NA,3,NA,2
1136228,583,NA,3,NA,2,NA,2,NA,3,NA,1,NA,2
1136229,492,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1136230,543,NA,3,NA,2,NA,2,NA,3,NA,1,NA,2
1136231,407,NA,2,NA,2,NA,1,NA,3,NA,1,NA,1
1136232,589,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1136233,426,NA,3,NA,2,NA,1,NA,3,NA,2,NA,2
1136234,380,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1136235,700,NA,3,NA,1,NA,2,NA,3,NA,2,NA,2
1136236,272,NA,1,NA,2,NA,1,NA,3,NA,1,NA,1
1136237,213,NA,1,NA,3,NA,1,NA,3,NA,1,NA,2
1136238,482,NA,3,NA,3,NA,3,NA,3,NA,1,NA,3
1136239,551,NA,3,NA,1,NA,2,NA,3,NA,2,NA,2
1136240,324,NA,2,NA,2,NA,1,NA,3,NA,2,NA,2
1136241,194,NA,1,NA,3,NA,2,NA,3,NA,1,NA,2
1136242,268,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
1136243,413,NA,2,NA,2,NA,3,NA,3,NA,2,NA,2
1136301,262,NA,1,NA,2,NA,2,NA,3,NA,1,NA,2
1136302,528,NA,2,NA,1,NA,1,NA,3,NA,2,NA,2
1136303,540,NA,3,NA,1,NA,1,NA,3,NA,1,NA,1
1136304,478,NA,2,NA,1,NA,2,NA,3,NA,1,NA,3
1136305,423,NA,2,NA,2,NA,1,NA,3,NA,2,NA,3
1136306,353,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
1136307,421,NA,2,NA,2,NA,2,NA,3,NA,1,NA,2
1136308,536,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1136309,516,NA,2,NA,1,NA,3,NA,3,NA,1,NA,2
1136310,447,NA,1,NA,1,NA,3,NA,3,NA,1,NA,2
1136311,410,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
1136312,303,NA,2,NA,3,NA,3,NA,3,NA,1,NA,3
1136313,378,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1136314,271,NA,1,NA,3,NA,1,NA,2,NA,2,NA,1
1136315,450,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
1136316,471,NA,3,NA,2,NA,2,NA,3,NA,2,NA,1
1136317,339,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
1136318,533,NA,2,NA,1,NA,1,NA,3,NA,1,NA,2
1136319,517,NA,3,NA,1,NA,2,NA,3,NA,2,NA,2
1136320,571,NA,3,NA,2,NA,3,NA,3,NA,3,NA,2
1136321,378,NA,2,NA,2,NA,3,NA,3,NA,2,NA,2
1136322,476,NA,3,NA,2,NA,2,NA,3,NA,1,NA,2
1136323,366,NA,2,NA,2,NA,3,NA,3,NA,1,NA,2
1136324,512,NA,2,NA,1,NA,3,NA,3,NA,1,NA,2
1136325,392,NA,1,NA,1,NA,3,NA,3,NA,1,NA,2
1136326,364,NA,2,NA,2,NA,2,NA,3,NA,1,NA,2
1136327,583,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1136328,477,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1136329,562,NA,3,NA,1,NA,3,NA,3,NA,1,NA,2
1136330,483,NA,3,NA,2,NA,3,NA,3,NA,1,NA,3
1136331,334,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1136332,360,NA,1,NA,2,NA,2,NA,3,NA,1,NA,2
1136333,368,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1136334,343,NA,2,NA,3,NA,2,NA,3,NA,1,NA,2
1136335,522,NA,2,NA,1,NA,3,NA,3,NA,1,NA,3
1136336,659,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1136337,373,NA,2,NA,2,NA,3,NA,3,NA,1,NA,3
1136338,383,NA,2,NA,2,NA,3,NA,3,NA,1,NA,2
1136339,239,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
1136340,390,NA,2,NA,2,NA,3,NA,3,NA,1,NA,3
1136341,429,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1136342,482,NA,2,NA,1,NA,3,NA,3,NA,1,NA,2
1136343,333,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1136344,598,NA,3,NA,2,NA,3,NA,3,NA,2,NA,3
1136345,557,NA,3,NA,2,NA,1,NA,3,NA,2,NA,2
1136346,535,NA,3,NA,2,NA,2,NA,3,NA,2,NA,2
1136347,448,NA,2,NA,2,NA,1,NA,3,NA,2,NA,2
1136348,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,1
1136349,309,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
1136350,482,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2
1136351,503,NA,3,NA,2,NA,2,NA,3,NA,1,NA,2
1136352,235,NA,1,NA,2,NA,2,NA,3,NA,1,NA,2
1136353,326,NA,2,NA,3,NA,1,NA,3,NA,1,NA,3
1136354,296,NA,2,NA,3,NA,3,NA,3,NA,1,NA,3
1136355,327,NA,2,NA,2,NA,3,NA,3,NA,1,NA,2
1136356,242,NA,1,NA,3,NA,3,NA,3,NA,1,NA,2
1136357,284,NA,1,NA,1,NA,3,NA,2,NA,1,NA,2
1136358,574,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1
1136359,284,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
1136360,282,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
1136361,226,NA,1,NA,3,NA,2,NA,3,NA,1,NA,1
1136362,283,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
1136363,398,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1136364,311,NA,2,NA,3,NA,2,NA,3,NA,3,NA,2
1136365,357,NA,2,NA,2,NA,3,NA,3,NA,1,NA,2
1136366,200,NA,1,NA,3,NA,1,NA,3,NA,1,NA,2
1136367,225,NA,1,NA,3,NA,3,NA,3,NA,1,NA,3
1136401,264,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
1136402,574,NA,3,NA,2,NA,1,NA,3,NA,3,NA,3
1136403,529,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
1136404,257,NA,1,NA,2,NA,1,NA,3,NA,1,NA,2
1136405,418,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
1136406,548,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1136407,470,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1136408,219,NA,1,NA,3,NA,1,NA,3,NA,3,NA,3
1136409,252,NA,1,NA,3,NA,1,NA,2,NA,2,NA,3
1136410,286,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
1136411,312,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
1136412,422,NA,3,NA,2,NA,2,NA,3,NA,2,NA,2
1136413,422,NA,1,NA,1,NA,1,NA,2,NA,3,NA,2
1136414,472,NA,2,NA,1,NA,1,NA,2,NA,2,NA,3
1136415,487,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
1136416,539,NA,2,NA,1,NA,1,NA,2,NA,3,NA,2
1136417,433,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
1136418,288,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1
1136419,240,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
1136420,383,NA,3,NA,3,NA,2,NA,2,NA,3,NA,2
1136421,300,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
1136422,431,NA,1,NA,1,NA,1,NA,2,NA,3,NA,2
1136423,353,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
1136424,275,NA,1,NA,2,NA,2,NA,2,NA,3,NA,3
1136425,229,NA,1,NA,3,NA,1,NA,2,NA,2,NA,2
1136426,291,NA,1,NA,3,NA,2,NA,2,NA,2,NA,2
1136427,316,NA,1,NA,1,NA,1,NA,2,NA,3,NA,2
1136428,583,NA,3,NA,1,NA,1,NA,2,NA,2,NA,2
1136429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136430,513,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
1136431,524,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
1136432,303,NA,2,NA,3,NA,1,NA,3,NA,2,NA,2
1136433,570,NA,3,NA,1,NA,2,NA,3,NA,2,NA,2
1136434,282,NA,2,NA,3,NA,2,NA,3,NA,2,NA,2
1136435,466,NA,2,NA,1,NA,1,NA,2,NA,3,NA,1
1136436,640,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2
1136437,400,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
1136438,649,NA,3,NA,1,NA,2,NA,3,NA,2,NA,2
1136439,353,NA,1,NA,2,NA,1,NA,2,NA,3,NA,2
1136440,560,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
1136441,391,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1
1136442,392,NA,3,NA,3,NA,1,NA,2,NA,3,NA,2
1136443,322,NA,1,NA,1,NA,1,NA,2,NA,2,NA,2
1136444,436,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2
1136445,340,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
1136446,568,NA,3,NA,1,NA,1,NA,2,NA,3,NA,2
1136447,544,NA,3,NA,1,NA,1,NA,2,NA,2,NA,2
1136448,217,NA,1,NA,3,NA,1,NA,2,NA,3,NA,3
1136449,513,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
1136450,513,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
1136451,229,NA,1,NA,2,NA,1,NA,2,NA,2,NA,2
1136452,445,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1136453,212,NA,2,NA,3,NA,1,NA,3,NA,2,NA,3
1136454,229,NA,1,NA,3,NA,2,NA,2,NA,1,NA,3
1136455,260,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
1136456,412,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
1136457,313,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
1136458,315,NA,1,NA,2,NA,1,NA,2,NA,3,NA,2
1136501,682,NA,3,NA,1,NA,1,NA,3,NA,1,NA,1
1136502,591,NA,3,NA,2,NA,2,NA,3,NA,1,NA,2
1136503,375,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1136504,526,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
1136505,475,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1136506,420,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
1136507,388,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
1136508,463,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
1136509,370,NA,3,NA,3,NA,3,NA,3,NA,1,NA,3
1136510,372,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
1136511,707,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1136512,467,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1136513,588,NA,3,NA,1,NA,2,NA,3,NA,1,NA,2
1136514,417,NA,3,NA,2,NA,1,NA,3,NA,1,NA,1
1136515,564,NA,2,NA,1,NA,1,NA,3,NA,1,NA,1
1136516,298,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
1136517,264,NA,2,NA,3,NA,2,NA,3,NA,1,NA,2
1136518,699,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1136519,615,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1136520,455,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1136521,356,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1136522,516,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1136523,510,NA,3,NA,3,NA,3,NA,2,NA,1,NA,2
1136524,469,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
1136525,531,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
1136526,381,NA,3,NA,3,NA,3,NA,2,NA,1,NA,3
1136527,422,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1136528,572,NA,3,NA,2,NA,2,NA,3,NA,1,NA,2
1136529,519,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1136530,568,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1136531,434,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1136532,726,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1136533,470,NA,3,NA,3,NA,3,NA,2,NA,1,NA,2
1136534,420,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
1136535,474,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1136536,617,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1136537,522,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1136538,456,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
1136539,354,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1136540,485,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1136541,407,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1136542,597,NA,3,NA,1,NA,3,NA,2,NA,1,NA,2
1136543,417,NA,2,NA,2,NA,2,NA,3,NA,1,NA,2
1136544,612,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1
1136545,412,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1136546,321,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1136547,435,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
1136548,583,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2
1136549,723,NA,3,NA,1,NA,2,NA,3,NA,1,NA,1
1136550,451,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1136551,417,NA,2,NA,2,NA,2,NA,3,NA,1,NA,2
1136552,291,NA,1,NA,3,NA,2,NA,3,NA,1,NA,1
1136601,358,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1136602,604,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1136603,542,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1136604,507,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1136605,351,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
1136606,473,NA,3,NA,2,NA,1,NA,3,NA,1,NA,1
1136607,410,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
1136608,309,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
1136609,549,NA,3,NA,2,NA,2,NA,2,NA,1,NA,1
