"SA1","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
2134728,368,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
2134729,638,NA,2,NA,1,NA,2,NA,1,NA,2,NA,2
2134730,370,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2134731,391,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2134732,428,NA,2,NA,1,NA,3,NA,1,NA,1,NA,2
2134733,357,NA,2,NA,2,NA,2,NA,1,NA,1,NA,2
2134734,451,NA,3,NA,2,NA,2,NA,1,NA,2,NA,2
2134735,502,NA,2,NA,1,NA,3,NA,1,NA,1,NA,2
2134736,280,NA,2,NA,3,NA,1,NA,1,NA,1,NA,3
2134737,610,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2134801,359,NA,2,NA,3,NA,1,NA,1,NA,2,NA,3
2134802,539,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3
2134803,565,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2134804,532,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2134805,384,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2134806,517,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2134807,360,NA,1,NA,2,NA,2,NA,2,NA,3,NA,1
2134808,779,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2134809,630,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2134810,254,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2134811,440,NA,2,NA,2,NA,3,NA,1,NA,1,NA,2
2134812,558,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
2134813,397,NA,3,NA,3,NA,2,NA,1,NA,1,NA,3
2134814,496,NA,2,NA,1,NA,1,NA,1,NA,1,NA,2
2134815,485,NA,2,NA,2,NA,3,NA,2,NA,2,NA,2
2134816,314,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2134817,354,NA,2,NA,2,NA,2,NA,1,NA,3,NA,2
2134818,343,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2134819,578,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
2134820,278,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2134821,530,NA,3,NA,1,NA,3,NA,1,NA,3,NA,2
2134822,421,NA,2,NA,2,NA,3,NA,1,NA,2,NA,1
2134823,263,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2134824,402,NA,2,NA,2,NA,1,NA,1,NA,1,NA,3
2134825,292,NA,2,NA,3,NA,3,NA,2,NA,3,NA,2
2134826,450,NA,3,NA,3,NA,3,NA,1,NA,3,NA,1
2134827,462,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2134828,805,NA,3,NA,1,NA,3,NA,1,NA,1,NA,2
2134829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134830,409,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2134901,1565,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2134902,394,NA,2,NA,2,NA,2,NA,1,NA,1,NA,2
2134903,441,NA,2,NA,2,NA,2,NA,1,NA,2,NA,2
2134904,413,NA,2,NA,2,NA,3,NA,1,NA,3,NA,2
2134905,242,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2134906,538,NA,2,NA,1,NA,1,NA,1,NA,2,NA,1
2134907,401,NA,2,NA,2,NA,3,NA,1,NA,3,NA,2
2134908,302,NA,1,NA,2,NA,2,NA,1,NA,3,NA,1
2134909,333,NA,1,NA,2,NA,1,NA,1,NA,2,NA,1
2134910,361,NA,2,NA,3,NA,3,NA,1,NA,3,NA,1
2134911,250,NA,2,NA,3,NA,2,NA,1,NA,3,NA,1
2134912,343,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2134913,545,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2134914,349,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
2134915,637,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
2134916,383,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
2134917,324,NA,2,NA,3,NA,3,NA,1,NA,3,NA,2
2134918,573,NA,3,NA,1,NA,2,NA,2,NA,2,NA,3
2134919,431,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2134920,350,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2134921,337,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2134922,317,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2134923,343,NA,2,NA,3,NA,1,NA,1,NA,2,NA,1
2135001,374,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2135002,388,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
2135003,489,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2135004,358,NA,3,NA,3,NA,2,NA,2,NA,3,NA,2
2135005,435,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2135006,420,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
2135007,447,NA,3,NA,3,NA,2,NA,1,NA,3,NA,2
2135008,448,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
2135009,493,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2135010,434,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
2135011,401,NA,2,NA,2,NA,3,NA,1,NA,3,NA,1
2135012,468,NA,3,NA,2,NA,2,NA,2,NA,3,NA,1
2135013,460,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2
2135014,543,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2135015,296,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
2135016,427,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
2135017,382,NA,2,NA,2,NA,2,NA,3,NA,3,NA,2
2135018,723,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2135019,364,NA,3,NA,3,NA,2,NA,1,NA,3,NA,1
2135101,326,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
2135102,435,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3
2135103,398,NA,3,NA,3,NA,3,NA,1,NA,3,NA,3
2135104,408,NA,2,NA,2,NA,3,NA,2,NA,2,NA,3
2135105,465,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
2135106,381,NA,2,NA,2,NA,3,NA,1,NA,3,NA,3
2135107,483,NA,3,NA,2,NA,2,NA,1,NA,2,NA,3
2135108,393,NA,2,NA,2,NA,3,NA,1,NA,1,NA,2
2135109,444,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
2135110,536,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2135111,10,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,1
2135112,335,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
2135113,542,NA,3,NA,2,NA,2,NA,1,NA,2,NA,3
2135114,NA,NA,1,NA,3,NA,NA,NA,3,NA,NA,NA,1
2135115,359,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
2135116,391,NA,2,NA,2,NA,1,NA,1,NA,3,NA,3
2135117,357,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
2135118,528,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2135119,399,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2135120,416,NA,3,NA,3,NA,2,NA,1,NA,2,NA,3
2135121,345,NA,2,NA,3,NA,3,NA,1,NA,3,NA,2
2135122,480,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2135123,24,NA,1,NA,3,NA,1,NA,3,NA,1,NA,1
2135124,308,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
2135125,443,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2135126,401,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
2135127,263,NA,2,NA,3,NA,3,NA,1,NA,2,NA,2
2135128,351,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2135201,469,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
2135202,458,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
2135203,472,NA,2,NA,2,NA,3,NA,2,NA,3,NA,3
2135204,366,NA,2,NA,3,NA,3,NA,3,NA,1,NA,3
2135205,401,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
2135206,621,NA,2,NA,1,NA,3,NA,2,NA,3,NA,2
2135207,630,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2135208,537,NA,3,NA,1,NA,3,NA,2,NA,3,NA,1
2135209,443,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
2135210,445,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
2135211,366,NA,1,NA,2,NA,2,NA,2,NA,3,NA,2
2135212,587,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2135213,412,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2
2135214,320,NA,2,NA,3,NA,3,NA,2,NA,3,NA,2
2135215,383,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
2135216,547,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2135217,430,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
2135218,518,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2135219,580,NA,3,NA,1,NA,1,NA,2,NA,3,NA,3
2135220,239,NA,1,NA,2,NA,1,NA,2,NA,3,NA,2
2135221,419,NA,2,NA,2,NA,3,NA,2,NA,3,NA,3
2135222,488,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2135223,427,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
2135224,602,NA,2,NA,1,NA,2,NA,2,NA,3,NA,3
2135225,318,NA,2,NA,2,NA,3,NA,2,NA,2,NA,2
2135226,568,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
2135227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2135228,418,NA,3,NA,3,NA,3,NA,2,NA,3,NA,3
2135229,463,NA,2,NA,2,NA,3,NA,3,NA,3,NA,1
2135230,540,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2135231,303,NA,2,NA,3,NA,2,NA,2,NA,3,NA,1
2135232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2135301,279,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3
2135302,493,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2135303,669,NA,3,NA,1,NA,3,NA,3,NA,2,NA,3
2135304,360,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
2135305,272,NA,1,NA,2,NA,3,NA,3,NA,3,NA,3
2135306,344,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2135307,565,NA,2,NA,1,NA,3,NA,3,NA,3,NA,2
2135308,263,NA,1,NA,3,NA,1,NA,3,NA,3,NA,1
2135309,399,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
2135310,405,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2135311,370,NA,1,NA,1,NA,3,NA,3,NA,2,NA,2
2135312,467,NA,1,NA,1,NA,3,NA,3,NA,1,NA,2
2135313,342,NA,1,NA,1,NA,2,NA,3,NA,2,NA,1
2135314,472,NA,1,NA,1,NA,2,NA,3,NA,1,NA,2
2135315,304,NA,1,NA,1,NA,3,NA,3,NA,3,NA,2
2135316,723,NA,2,NA,1,NA,2,NA,3,NA,3,NA,2
2135317,397,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2135318,357,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2135319,412,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
2135320,433,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
2135321,732,NA,2,NA,1,NA,3,NA,3,NA,3,NA,2
2135322,389,NA,1,NA,1,NA,3,NA,3,NA,2,NA,2
2135323,360,NA,1,NA,1,NA,3,NA,3,NA,2,NA,2
2135324,447,NA,1,NA,1,NA,3,NA,3,NA,2,NA,3
2135325,381,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2135326,535,NA,1,NA,1,NA,3,NA,3,NA,3,NA,3
2135327,726,NA,2,NA,1,NA,3,NA,3,NA,3,NA,2
2135328,416,NA,1,NA,1,NA,1,NA,3,NA,1,NA,2
2135329,778,NA,3,NA,1,NA,3,NA,3,NA,3,NA,2
2135330,522,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2135331,336,NA,1,NA,2,NA,2,NA,3,NA,1,NA,2
2135332,325,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2135333,373,NA,1,NA,1,NA,2,NA,3,NA,2,NA,1
2135334,328,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
2135335,447,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2135336,352,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
2135337,432,NA,2,NA,1,NA,1,NA,3,NA,2,NA,1
2135338,431,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2135339,533,NA,2,NA,1,NA,3,NA,3,NA,3,NA,2
2135401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2135402,2632,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
2135403,327,NA,3,NA,3,NA,2,NA,1,NA,3,NA,2
2135404,310,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2135405,454,NA,3,NA,3,NA,2,NA,1,NA,2,NA,3
2135406,359,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2135407,422,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2135408,544,NA,2,NA,1,NA,1,NA,2,NA,1,NA,1
2135409,510,NA,3,NA,3,NA,2,NA,1,NA,2,NA,1
2135410,368,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2135411,226,NA,2,NA,3,NA,2,NA,1,NA,2,NA,1
2135412,402,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2135413,402,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2135414,235,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2135415,236,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
2135416,431,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2135417,273,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2135418,184,NA,2,NA,3,NA,2,NA,1,NA,2,NA,2
2135419,586,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2135420,1551,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
2135421,612,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
2135422,538,NA,3,NA,3,NA,1,NA,1,NA,3,NA,3
2135423,540,NA,3,NA,3,NA,2,NA,1,NA,3,NA,2
2135424,540,NA,3,NA,2,NA,1,NA,1,NA,2,NA,3
2135425,321,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2135426,459,NA,3,NA,2,NA,1,NA,1,NA,3,NA,3
2135427,360,NA,3,NA,3,NA,2,NA,1,NA,2,NA,3
2135428,459,NA,3,NA,3,NA,2,NA,1,NA,2,NA,3
2135429,335,NA,3,NA,3,NA,1,NA,1,NA,3,NA,3
2135430,291,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2135431,522,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2135432,544,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2135433,522,NA,3,NA,3,NA,2,NA,1,NA,3,NA,2
2135434,384,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
2135435,586,NA,3,NA,3,NA,3,NA,1,NA,3,NA,3
2135436,326,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2135437,354,NA,3,NA,3,NA,2,NA,1,NA,3,NA,3
2135438,225,NA,2,NA,3,NA,1,NA,1,NA,2,NA,1
2135439,2853,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2135440,1017,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2135441,602,NA,3,NA,2,NA,1,NA,1,NA,3,NA,2
2135442,247,NA,2,NA,3,NA,1,NA,1,NA,3,NA,3
2135443,364,NA,2,NA,3,NA,1,NA,1,NA,2,NA,3
2135444,435,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2135445,820,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2135446,335,NA,3,NA,3,NA,2,NA,1,NA,3,NA,1
2135447,441,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2135448,206,NA,2,NA,3,NA,2,NA,1,NA,2,NA,2
2135449,375,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2135501,215,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
2135502,457,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
2135503,347,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
2135504,443,NA,3,NA,2,NA,2,NA,1,NA,3,NA,3
2135505,406,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2135506,496,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
2135507,323,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2135508,398,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2135509,524,NA,3,NA,3,NA,1,NA,1,NA,3,NA,3
2135510,409,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2135511,709,NA,3,NA,2,NA,1,NA,1,NA,3,NA,3
2135512,629,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2135513,672,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2135514,355,NA,2,NA,3,NA,2,NA,1,NA,3,NA,2
2135515,325,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2135516,377,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2135517,323,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
2135518,405,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2135519,325,NA,3,NA,3,NA,2,NA,1,NA,3,NA,3
2135520,477,NA,3,NA,2,NA,1,NA,1,NA,3,NA,3
2135521,632,NA,3,NA,2,NA,3,NA,1,NA,3,NA,3
2135522,418,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2135523,367,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2135524,305,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2135525,409,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2135526,513,NA,3,NA,3,NA,1,NA,1,NA,3,NA,3
2135527,437,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2135528,379,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2135529,391,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
2135530,463,NA,3,NA,2,NA,1,NA,1,NA,2,NA,3
2135531,294,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2135532,203,NA,1,NA,3,NA,1,NA,2,NA,1,NA,1
2135533,207,NA,1,NA,3,NA,3,NA,1,NA,1,NA,3
2135534,323,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2135535,318,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
2135536,585,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
2135537,450,NA,3,NA,3,NA,1,NA,1,NA,3,NA,3
2135538,251,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2135601,264,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
2135602,400,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2135603,201,NA,1,NA,3,NA,2,NA,3,NA,1,NA,1
2135604,784,NA,3,NA,1,NA,3,NA,2,NA,2,NA,2
2135605,453,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
2135606,1319,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
2135607,864,NA,3,NA,1,NA,3,NA,3,NA,2,NA,2
2135608,347,NA,2,NA,3,NA,1,NA,3,NA,1,NA,1
2135609,366,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
2135610,544,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
2135611,356,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
2135612,582,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
2135613,410,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
2135614,509,NA,2,NA,1,NA,3,NA,3,NA,1,NA,1
2135615,556,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
2135616,275,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2135617,525,NA,2,NA,1,NA,1,NA,2,NA,3,NA,2
2135618,417,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2135619,464,NA,2,NA,1,NA,1,NA,3,NA,3,NA,2
2135620,331,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2135621,598,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
2135622,287,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1
2135623,413,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
2135624,642,NA,3,NA,1,NA,2,NA,3,NA,2,NA,2
2135625,414,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2135626,310,NA,2,NA,3,NA,1,NA,2,NA,2,NA,1
2135627,553,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2135628,497,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
2135629,556,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
2135630,217,NA,1,NA,3,NA,2,NA,3,NA,2,NA,2
2135631,505,NA,1,NA,1,NA,2,NA,3,NA,2,NA,1
2135632,498,NA,2,NA,1,NA,1,NA,3,NA,2,NA,1
2135633,550,NA,2,NA,1,NA,1,NA,2,NA,1,NA,1
2135634,599,NA,3,NA,1,NA,3,NA,2,NA,2,NA,1
2135635,490,NA,2,NA,1,NA,2,NA,3,NA,2,NA,2
2135636,637,NA,3,NA,1,NA,3,NA,3,NA,2,NA,2
2135701,550,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2135702,396,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
2135703,395,NA,2,NA,1,NA,1,NA,3,NA,2,NA,1
2135704,417,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2135705,507,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
2135706,510,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
2135707,653,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1
2135708,398,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
2135709,505,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2135710,622,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
2135711,740,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1
2135712,589,NA,2,NA,1,NA,2,NA,3,NA,1,NA,1
2135713,563,NA,3,NA,1,NA,2,NA,3,NA,1,NA,1
2135714,642,NA,3,NA,1,NA,1,NA,3,NA,1,NA,1
2135715,422,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2135716,442,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
2135717,573,NA,2,NA,1,NA,1,NA,3,NA,3,NA,2
2135718,510,NA,3,NA,2,NA,3,NA,3,NA,3,NA,2
2135719,468,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2
2135720,571,NA,3,NA,1,NA,2,NA,3,NA,1,NA,1
2135721,2562,NA,3,NA,1,NA,3,NA,2,NA,2,NA,3
2135722,702,NA,2,NA,1,NA,3,NA,3,NA,1,NA,1
2135723,387,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2135724,539,NA,2,NA,1,NA,1,NA,3,NA,3,NA,1
2135725,361,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
2135726,774,NA,2,NA,1,NA,3,NA,3,NA,2,NA,3
2135801,288,NA,1,NA,3,NA,1,NA,3,NA,1,NA,1
2135802,455,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
2135803,343,NA,2,NA,2,NA,3,NA,3,NA,2,NA,2
2135804,293,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2135805,575,NA,3,NA,1,NA,2,NA,3,NA,2,NA,1
2135806,472,NA,3,NA,2,NA,1,NA,3,NA,2,NA,2
2135807,1045,NA,3,NA,1,NA,3,NA,2,NA,2,NA,2
2135808,917,NA,3,NA,1,NA,3,NA,2,NA,2,NA,2
2135809,656,NA,2,NA,1,NA,1,NA,3,NA,3,NA,1
2135810,400,NA,2,NA,2,NA,1,NA,3,NA,2,NA,1
2135811,1118,NA,3,NA,1,NA,3,NA,3,NA,3,NA,2
2135812,547,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
2135813,279,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
2135814,205,NA,1,NA,2,NA,1,NA,2,NA,2,NA,1
2135815,1229,NA,3,NA,1,NA,3,NA,3,NA,2,NA,3
2135816,380,NA,2,NA,2,NA,1,NA,2,NA,2,NA,1
2135817,576,NA,3,NA,2,NA,2,NA,3,NA,2,NA,2
2135818,403,NA,2,NA,2,NA,1,NA,3,NA,2,NA,2
2135819,333,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2135820,807,NA,3,NA,1,NA,3,NA,2,NA,1,NA,2
2135821,399,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
2135822,550,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
2135823,234,NA,1,NA,3,NA,1,NA,2,NA,2,NA,1
2135824,315,NA,2,NA,3,NA,2,NA,3,NA,2,NA,1
2135825,319,NA,2,NA,2,NA,2,NA,3,NA,2,NA,1
2135826,661,NA,2,NA,1,NA,2,NA,3,NA,2,NA,1
2135827,212,NA,1,NA,3,NA,1,NA,3,NA,1,NA,1
2135828,177,NA,1,NA,3,NA,1,NA,3,NA,2,NA,2
2135901,269,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
2135902,401,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1
2135903,369,NA,2,NA,2,NA,1,NA,3,NA,1,NA,1
2135904,457,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2135905,911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2135906,248,NA,1,NA,3,NA,1,NA,1,NA,2,NA,1
2136001,392,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2136002,378,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2136003,580,NA,3,NA,2,NA,1,NA,1,NA,2,NA,2
2136004,479,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2136005,375,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2136006,506,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2136007,379,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
2136008,307,NA,2,NA,3,NA,3,NA,1,NA,2,NA,2
2136009,464,NA,3,NA,2,NA,1,NA,1,NA,1,NA,2
2136010,660,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2136011,276,NA,2,NA,3,NA,2,NA,1,NA,2,NA,2
2136012,424,NA,3,NA,3,NA,2,NA,1,NA,2,NA,1
2136013,357,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2136014,778,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2136015,328,NA,2,NA,3,NA,2,NA,1,NA,2,NA,1
2136016,679,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2136017,631,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2136018,1226,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
2136019,673,NA,3,NA,1,NA,2,NA,1,NA,3,NA,2
2136020,383,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
