"SA1","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
2133051,557,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2133052,550,NA,3,NA,3,NA,2,NA,1,NA,2,NA,1
2133053,1010,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2133054,556,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2133055,521,NA,3,NA,2,NA,1,NA,1,NA,2,NA,1
2133056,508,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133057,452,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133058,477,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2133059,398,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2133060,753,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2133061,636,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2133062,541,NA,3,NA,3,NA,2,NA,1,NA,2,NA,1
2133063,490,NA,3,NA,2,NA,1,NA,1,NA,1,NA,2
2133064,681,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133065,437,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133066,446,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133067,599,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2133068,580,NA,3,NA,3,NA,2,NA,1,NA,2,NA,1
2133069,560,NA,3,NA,2,NA,2,NA,1,NA,2,NA,1
2133101,433,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133102,269,NA,2,NA,3,NA,1,NA,1,NA,1,NA,3
2133103,631,NA,3,NA,1,NA,1,NA,1,NA,1,NA,1
2133104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2133105,433,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133106,347,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133107,333,NA,3,NA,3,NA,1,NA,1,NA,2,NA,1
2133108,437,NA,3,NA,3,NA,1,NA,1,NA,2,NA,1
2133109,402,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133110,396,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2133111,481,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133112,279,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2133113,321,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133114,304,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133115,254,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133116,259,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133117,661,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2133118,306,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133119,328,NA,2,NA,3,NA,2,NA,1,NA,1,NA,1
2133120,278,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133121,485,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133122,367,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133123,322,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2133201,465,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133202,288,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133203,380,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2133204,276,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
2133205,295,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2133206,286,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
2133207,322,NA,2,NA,3,NA,1,NA,2,NA,1,NA,3
2133208,399,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133209,325,NA,2,NA,3,NA,1,NA,1,NA,1,NA,3
2133210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2133211,513,NA,3,NA,2,NA,1,NA,1,NA,2,NA,3
2133212,390,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2133213,456,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2133214,358,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2133215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2133216,521,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2133217,502,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2133218,216,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2133219,315,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2133220,401,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2133221,346,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133222,308,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2133223,355,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133224,299,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133225,409,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2133226,303,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2133227,446,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133228,315,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2133229,260,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2133230,310,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133231,338,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
2133232,661,NA,3,NA,2,NA,1,NA,1,NA,1,NA,2
2133233,284,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2133234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2133235,448,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
2133236,180,NA,1,NA,3,NA,1,NA,1,NA,1,NA,2
2133237,422,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2
2133238,209,NA,2,NA,3,NA,1,NA,2,NA,1,NA,2
2133239,317,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2133240,271,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2133301,607,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2133302,382,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133303,390,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133304,394,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133305,459,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133306,302,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133307,461,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133308,276,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2133309,378,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133310,369,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133311,542,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133312,389,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133313,464,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133314,578,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2133315,568,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2133316,286,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2133317,288,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2133318,501,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133319,586,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
2133320,413,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133321,479,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133322,253,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2133323,383,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133324,459,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133325,353,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133326,378,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2133327,293,NA,3,NA,3,NA,1,NA,1,NA,2,NA,1
2133328,322,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2133329,341,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133330,513,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133331,378,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133332,410,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133333,632,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2133401,444,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133402,364,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2
2133403,338,NA,2,NA,3,NA,2,NA,1,NA,1,NA,1
2133404,379,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133405,402,NA,3,NA,3,NA,2,NA,1,NA,2,NA,1
2133406,420,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2133407,523,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133408,351,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2133409,425,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2
2133410,418,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133411,585,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2133412,469,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133413,404,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133414,438,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
2133415,634,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
2133416,443,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2133417,397,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2133418,553,NA,3,NA,3,NA,2,NA,1,NA,1,NA,3
2133419,486,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133420,507,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2133421,476,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133422,398,NA,2,NA,3,NA,2,NA,1,NA,1,NA,1
2133423,670,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2133424,445,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2133425,508,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133426,683,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2133427,496,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133428,405,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133429,555,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133430,542,NA,3,NA,3,NA,2,NA,1,NA,1,NA,3
2133431,255,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
2133432,404,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1
2133433,472,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2133434,323,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133435,489,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133436,617,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133437,397,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133438,326,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2133439,232,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2133440,405,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133441,604,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2133442,404,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133443,548,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2133444,234,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2133445,229,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2133501,490,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
2133502,684,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2133503,561,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2133504,715,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2133505,412,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2133506,511,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2133507,341,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133508,458,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133509,357,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1
2133510,501,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133511,451,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133512,499,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2133513,354,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2133514,536,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2133515,587,NA,3,NA,1,NA,2,NA,1,NA,1,NA,2
2133516,723,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2133517,498,NA,3,NA,2,NA,1,NA,1,NA,1,NA,2
2133518,465,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133519,319,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1
2133520,606,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133521,492,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133522,348,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2133523,308,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
2133524,181,NA,1,NA,3,NA,1,NA,1,NA,1,NA,2
2133525,371,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1
2133526,373,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133527,649,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2133528,174,NA,1,NA,3,NA,2,NA,1,NA,1,NA,1
2133529,523,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2133530,572,NA,2,NA,1,NA,1,NA,1,NA,1,NA,2
2133531,414,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2133532,337,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2133533,311,NA,2,NA,3,NA,2,NA,1,NA,1,NA,1
2133534,387,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2
2133535,502,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133536,629,NA,3,NA,1,NA,1,NA,1,NA,1,NA,1
2133537,307,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2133538,278,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
2133601,434,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2133602,249,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2133603,393,NA,2,NA,3,NA,2,NA,1,NA,2,NA,2
2133604,343,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2133605,435,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
2133606,530,NA,3,NA,2,NA,2,NA,1,NA,2,NA,2
2133607,653,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2133608,456,NA,2,NA,2,NA,3,NA,1,NA,1,NA,2
2133609,568,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2133610,429,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2133611,703,NA,3,NA,1,NA,3,NA,1,NA,1,NA,2
2133612,593,NA,3,NA,2,NA,2,NA,1,NA,2,NA,2
2133613,773,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
2133614,590,NA,3,NA,2,NA,2,NA,1,NA,2,NA,2
2133615,266,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2133616,642,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2133617,577,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2133618,518,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2133619,624,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2133701,394,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2133702,454,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
2133703,588,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2133704,433,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1
2133705,501,NA,2,NA,1,NA,2,NA,1,NA,1,NA,2
2133706,478,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2133707,318,NA,3,NA,3,NA,2,NA,1,NA,2,NA,1
2133708,377,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2133709,500,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2133710,405,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1
2133711,440,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1
2133712,724,NA,3,NA,1,NA,2,NA,1,NA,1,NA,2
2133713,517,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2133714,399,NA,2,NA,2,NA,3,NA,1,NA,3,NA,1
2133715,351,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1
2133716,415,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133717,506,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2133718,613,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2133719,355,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2133720,455,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2133721,361,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2133722,389,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2133723,388,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2133724,677,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
2133725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2133726,653,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2133801,324,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133802,493,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2133803,371,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133804,676,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
2133805,1636,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2133806,353,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2133807,393,NA,2,NA,3,NA,2,NA,1,NA,1,NA,1
2133808,406,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133809,312,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
2133810,304,NA,1,NA,3,NA,2,NA,1,NA,1,NA,1
2133811,430,NA,2,NA,2,NA,2,NA,1,NA,1,NA,2
2133812,641,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
2133813,382,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2133814,474,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133815,322,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133816,438,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133817,435,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133818,316,NA,2,NA,3,NA,2,NA,1,NA,1,NA,1
2133819,350,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133820,297,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
2133821,306,NA,1,NA,3,NA,2,NA,1,NA,1,NA,2
2133822,434,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2133823,498,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133824,296,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2133825,402,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133826,550,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133827,588,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133828,653,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2133829,237,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
2133830,409,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2133831,196,NA,2,NA,3,NA,1,NA,1,NA,2,NA,1
2133832,NA,NA,1,NA,3,NA,3,NA,1,NA,NA,NA,2
2133833,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
2133834,394,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133835,253,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2133836,453,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2133837,362,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133838,285,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
2133839,458,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2133840,328,NA,2,NA,3,NA,1,NA,1,NA,2,NA,1
2133841,436,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2133842,560,NA,3,NA,2,NA,1,NA,1,NA,1,NA,2
2133843,318,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2133844,478,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2133845,326,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2133901,236,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2133902,387,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
2133903,565,NA,3,NA,2,NA,1,NA,1,NA,2,NA,2
2133904,594,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
2133905,610,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2133906,423,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
2133907,534,NA,3,NA,2,NA,1,NA,1,NA,2,NA,2
2133908,366,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2133909,365,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2133910,391,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2133911,357,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2133912,413,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2133913,524,NA,3,NA,3,NA,1,NA,1,NA,2,NA,1
2133914,435,NA,3,NA,3,NA,1,NA,2,NA,1,NA,2
2133915,367,NA,2,NA,3,NA,3,NA,2,NA,2,NA,3
2133916,477,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2133917,456,NA,3,NA,3,NA,3,NA,1,NA,1,NA,3
2133918,397,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2133919,649,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2133920,266,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2133921,723,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2133922,340,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2133923,601,NA,3,NA,2,NA,2,NA,2,NA,1,NA,2
2133924,398,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2133925,399,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2133926,497,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2133927,244,NA,2,NA,3,NA,1,NA,1,NA,1,NA,3
2134001,408,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
2134002,382,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2134003,449,NA,3,NA,2,NA,1,NA,1,NA,3,NA,2
2134004,468,NA,2,NA,2,NA,1,NA,1,NA,3,NA,3
2134005,513,NA,3,NA,2,NA,1,NA,1,NA,3,NA,3
2134006,461,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
2134007,303,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2134008,330,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2134009,523,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2134010,14,NA,1,NA,3,NA,NA,NA,3,NA,NA,NA,1
2134011,235,NA,2,NA,3,NA,2,NA,2,NA,1,NA,3
2134012,508,NA,3,NA,2,NA,1,NA,1,NA,3,NA,3
2134013,57,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
2134014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134015,485,NA,3,NA,2,NA,1,NA,1,NA,3,NA,2
2134016,389,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2134017,474,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
2134018,393,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
2134019,345,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2134020,251,NA,1,NA,3,NA,1,NA,1,NA,3,NA,1
2134021,529,NA,3,NA,2,NA,1,NA,1,NA,2,NA,2
2134022,432,NA,3,NA,3,NA,1,NA,1,NA,3,NA,3
2134023,452,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
2134024,472,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2
2134025,244,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2134026,411,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2134027,353,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2134028,417,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
2134029,522,NA,3,NA,2,NA,1,NA,1,NA,3,NA,3
2134030,410,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
2134031,303,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2134032,244,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2134033,302,NA,2,NA,3,NA,1,NA,1,NA,3,NA,3
2134034,537,NA,3,NA,2,NA,1,NA,2,NA,3,NA,2
2134035,361,NA,2,NA,2,NA,2,NA,1,NA,2,NA,2
2134036,327,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2134037,285,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2134038,442,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2134039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134040,491,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2134041,427,NA,3,NA,3,NA,1,NA,1,NA,3,NA,1
2134042,271,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
2134043,351,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
2134044,282,NA,2,NA,3,NA,1,NA,2,NA,1,NA,3
2134045,291,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
2134046,196,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2134047,307,NA,2,NA,3,NA,1,NA,1,NA,2,NA,3
2134048,405,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
2134049,281,NA,1,NA,3,NA,1,NA,1,NA,2,NA,1
2134101,731,NA,3,NA,1,NA,2,NA,2,NA,3,NA,3
2134102,482,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
2134103,616,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2134104,373,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
2134105,417,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
2134106,428,NA,2,NA,2,NA,3,NA,2,NA,3,NA,3
2134107,412,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
2134108,391,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2134109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134110,487,NA,2,NA,2,NA,3,NA,2,NA,2,NA,3
2134111,306,NA,2,NA,3,NA,3,NA,2,NA,3,NA,3
2134112,436,NA,2,NA,1,NA,2,NA,2,NA,2,NA,3
2134113,675,NA,3,NA,1,NA,2,NA,2,NA,3,NA,3
2134114,414,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
2134115,267,NA,1,NA,3,NA,2,NA,3,NA,3,NA,3
2134116,578,NA,3,NA,1,NA,2,NA,2,NA,3,NA,3
2134118,684,NA,3,NA,2,NA,3,NA,2,NA,3,NA,3
2134119,730,NA,3,NA,1,NA,3,NA,2,NA,3,NA,3
2134120,498,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
