"CD","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
"1440309",326,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
"1440310",287,NA,1,NA,3,NA,2,NA,2,NA,1,NA,2
"1440311",234,NA,1,NA,3,NA,2,NA,2,NA,1,NA,2
"1440401",549,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
"1440402",366,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
"1440403",442,NA,1,NA,2,NA,3,NA,3,NA,2,NA,3
"1440404",441,NA,3,NA,3,NA,3,NA,2,NA,3,NA,1
"1440405",283,NA,1,NA,3,NA,2,NA,2,NA,1,NA,2
"1440406",382,NA,2,NA,3,NA,3,NA,1,NA,2,NA,2
"1440407",501,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
"1440408",441,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
"1440409",387,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
"1440410",296,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
"1440501",414,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
"1440502",241,NA,1,NA,3,NA,3,NA,2,NA,2,NA,2
"1440503",599,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
"1440504",338,NA,2,NA,3,NA,3,NA,3,NA,2,NA,2
"1440505",563,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
"1440506",498,NA,2,NA,2,NA,2,NA,3,NA,1,NA,2
"1440507",525,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
"1440508",454,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
"1440509",302,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
"1440510",207,NA,2,NA,3,NA,3,NA,1,NA,2,NA,2
"1440601",443,NA,2,NA,2,NA,2,NA,3,NA,2,NA,2
"1440602",205,NA,1,NA,3,NA,3,NA,2,NA,1,NA,2
"1440603",244,NA,1,NA,3,NA,2,NA,2,NA,2,NA,2
"1440604",335,NA,1,NA,3,NA,3,NA,2,NA,2,NA,2
"1440605",398,NA,1,NA,2,NA,3,NA,2,NA,1,NA,2
"1440606",362,NA,2,NA,3,NA,3,NA,2,NA,3,NA,2
"1440607",335,NA,2,NA,3,NA,3,NA,2,NA,3,NA,3
"1440608",490,NA,2,NA,2,NA,3,NA,3,NA,2,NA,2
"1440609",469,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
"1440612",290,NA,1,NA,3,NA,3,NA,2,NA,3,NA,3
"1440701",312,NA,2,NA,3,NA,3,NA,2,NA,3,NA,2
"1440702",417,NA,1,NA,2,NA,3,NA,2,NA,2,NA,2
"1440703",441,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
"1440704",167,NA,1,NA,3,NA,3,NA,3,NA,1,NA,3
"1440705",321,NA,1,NA,3,NA,3,NA,2,NA,2,NA,2
"1440706",254,NA,1,NA,3,NA,3,NA,1,NA,2,NA,3
"1440707",489,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
"1440708",295,NA,1,NA,3,NA,2,NA,2,NA,1,NA,3
"1440709",687,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
"1440710",723,NA,3,NA,2,NA,2,NA,2,NA,1,NA,1
"1440711",543,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
"1440712",349,NA,1,NA,3,NA,2,NA,2,NA,3,NA,2
"1440713",506,NA,2,NA,2,NA,2,NA,3,NA,1,NA,2
"1440801",391,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
"1440802",241,NA,1,NA,3,NA,3,NA,1,NA,1,NA,3
"1440803",367,NA,1,NA,3,NA,2,NA,2,NA,1,NA,1
"1440804",398,NA,2,NA,3,NA,3,NA,2,NA,1,NA,2
"1440805",759,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
"1440806",502,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
"1440807",249,NA,1,NA,3,NA,1,NA,2,NA,1,NA,2
"1440808",369,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
"1440809",622,NA,3,NA,3,NA,2,NA,2,NA,2,NA,1
"1440810",275,NA,2,NA,3,NA,1,NA,2,NA,1,NA,2
"1440811",840,NA,3,NA,1,NA,1,NA,2,NA,1,NA,1
"1440812",414,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
"1440813",314,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
"1440901",225,NA,1,NA,3,NA,3,NA,2,NA,2,NA,3
"1440902",432,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
"1440903",498,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
"1440904",541,NA,3,NA,3,NA,2,NA,2,NA,1,NA,1
"1440905",646,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
"1440906",389,NA,2,NA,3,NA,3,NA,2,NA,2,NA,3
"1440907",460,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
"1440908",635,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
"1440909",350,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
"1440910",626,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1441001",405,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
"1441002",310,NA,2,NA,3,NA,1,NA,2,NA,1,NA,2
"1441003",918,NA,3,NA,1,NA,3,NA,2,NA,2,NA,1
"1441004",478,NA,2,NA,3,NA,3,NA,2,NA,1,NA,2
"1441005",559,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
"1441006",496,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1441007",752,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
"1441008",891,NA,3,NA,1,NA,3,NA,2,NA,3,NA,2
"1441009",458,NA,2,NA,3,NA,3,NA,2,NA,3,NA,3
"1441010",533,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
"1441101",392,NA,1,NA,3,NA,2,NA,3,NA,1,NA,2
"1441102",298,NA,1,NA,3,NA,2,NA,2,NA,3,NA,3
"1441103",573,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
"1441104",823,NA,3,NA,1,NA,1,NA,3,NA,1,NA,2
"1441105",521,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
"1441106",613,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
"1441107",515,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
"1441108",272,NA,1,NA,3,NA,2,NA,2,NA,1,NA,2
"1441109",407,NA,2,NA,3,NA,1,NA,2,NA,2,NA,1
"1441110",521,NA,2,NA,3,NA,2,NA,2,NA,2,NA,1
"1441111",615,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
"1360101",932,NA,3,NA,1,NA,1,NA,1,NA,1,NA,2
"1360102",848,NA,3,NA,1,NA,2,NA,1,NA,2,NA,2
"1360103",1120,NA,3,NA,1,NA,3,NA,1,NA,2,NA,3
"1360104",782,NA,3,NA,2,NA,1,NA,1,NA,1,NA,2
"1360105",410,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
"1360106",543,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
"1360107",1012,NA,3,NA,1,NA,1,NA,2,NA,2,NA,2
"1360108",394,NA,2,NA,3,NA,1,NA,2,NA,1,NA,2
"1360109",512,NA,1,NA,2,NA,1,NA,3,NA,2,NA,2
"1360110",416,NA,1,NA,2,NA,1,NA,3,NA,1,NA,1
"1360111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360201",729,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
"1360202",899,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
"1360203",854,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
"1360204",556,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
"1360205",522,NA,2,NA,2,NA,2,NA,3,NA,2,NA,1
"1360206",1139,NA,3,NA,1,NA,1,NA,3,NA,1,NA,1
"1360207",774,NA,3,NA,2,NA,1,NA,3,NA,2,NA,2
"1360208",905,NA,3,NA,1,NA,1,NA,3,NA,3,NA,3
"1360209",688,NA,3,NA,2,NA,1,NA,3,NA,3,NA,3
"1360210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360211",339,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
"1360301",637,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
"1360302",743,NA,3,NA,2,NA,2,NA,1,NA,3,NA,3
"1360303",631,NA,3,NA,2,NA,2,NA,3,NA,3,NA,2
"1360304",606,NA,1,NA,1,NA,2,NA,2,NA,2,NA,2
"1360305",819,NA,2,NA,1,NA,2,NA,2,NA,2,NA,3
"1360306",1027,NA,3,NA,1,NA,1,NA,3,NA,2,NA,2
"1360307",489,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
"1360308",623,NA,3,NA,2,NA,3,NA,1,NA,2,NA,3
"1360401",654,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
"1360402",584,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
"1360403",1087,NA,3,NA,1,NA,1,NA,2,NA,2,NA,2
"1360404",592,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
"1360405",268,NA,1,NA,3,NA,2,NA,1,NA,1,NA,3
"1360406",670,NA,3,NA,2,NA,1,NA,1,NA,2,NA,2
"1360407",521,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
"1360408",967,NA,3,NA,1,NA,2,NA,2,NA,2,NA,2
"1360501",419,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
"1360502",511,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
"1360503",347,NA,1,NA,3,NA,1,NA,1,NA,2,NA,3
"1360504",599,NA,1,NA,1,NA,1,NA,2,NA,2,NA,3
"1360505",985,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
"1360506",572,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
"1360507",849,NA,2,NA,1,NA,1,NA,1,NA,2,NA,3
"1360508",733,NA,3,NA,2,NA,2,NA,1,NA,2,NA,3
"1360601",1115,NA,3,NA,1,NA,1,NA,1,NA,2,NA,2
"1360602",957,NA,3,NA,2,NA,1,NA,1,NA,2,NA,2
"1360603",513,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
"1360604",644,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2
"1360605",923,NA,3,NA,1,NA,2,NA,1,NA,2,NA,2
"1360606",626,NA,2,NA,2,NA,2,NA,1,NA,2,NA,2
"1360607",467,NA,1,NA,1,NA,3,NA,1,NA,2,NA,2
"1360608",527,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2
"1360609",539,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2
"1360610",348,NA,1,NA,3,NA,2,NA,1,NA,2,NA,2
"1360611",246,NA,1,NA,3,NA,1,NA,1,NA,1,NA,3
"1360701",861,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2
"1360702",562,NA,2,NA,2,NA,3,NA,1,NA,1,NA,2
"1360703",468,NA,1,NA,2,NA,1,NA,1,NA,2,NA,2
"1360704",483,NA,1,NA,1,NA,1,NA,1,NA,1,NA,3
"1360705",991,NA,2,NA,1,NA,3,NA,1,NA,2,NA,2
"1360706",684,NA,1,NA,1,NA,3,NA,1,NA,1,NA,2
"1360707",943,NA,3,NA,1,NA,1,NA,1,NA,2,NA,2
"1360708",258,NA,1,NA,3,NA,2,NA,1,NA,2,NA,3
"1360709",1068,NA,3,NA,1,NA,3,NA,1,NA,2,NA,3
"1360710",854,NA,1,NA,1,NA,3,NA,1,NA,1,NA,2
"1360711",966,NA,2,NA,1,NA,3,NA,1,NA,2,NA,1
"1360801",660,NA,2,NA,1,NA,2,NA,1,NA,2,NA,3
"1360802",789,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2
"1360803",692,NA,2,NA,1,NA,2,NA,1,NA,3,NA,2
"1360804",588,NA,2,NA,2,NA,2,NA,1,NA,2,NA,2
"1360805",272,NA,1,NA,3,NA,1,NA,1,NA,2,NA,1
"1360806",239,NA,1,NA,3,NA,1,NA,1,NA,2,NA,2
"1360807",652,NA,3,NA,2,NA,3,NA,1,NA,2,NA,3
"1360808",571,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1360809",763,NA,3,NA,2,NA,2,NA,1,NA,2,NA,2
"1360810",1294,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
"1360811",624,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1360812",963,NA,3,NA,1,NA,3,NA,1,NA,1,NA,2
"1360813",495,NA,2,NA,2,NA,3,NA,1,NA,1,NA,2
"1360901",447,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1360902",704,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
"1360903",611,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1360904",437,NA,2,NA,3,NA,3,NA,2,NA,2,NA,3
"1360905",390,NA,1,NA,3,NA,3,NA,2,NA,2,NA,3
"1360906",577,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1360907",670,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1360908",1052,NA,3,NA,1,NA,3,NA,2,NA,2,NA,2
"1360909",521,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1360910",415,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
"1360911",447,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
"1360912",293,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
"1360913",260,NA,1,NA,3,NA,3,NA,2,NA,2,NA,3
"1361001",535,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
"1361002",621,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
"1361003",570,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
"1361004",444,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
"1361005",584,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
"1361006",615,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
"1361007",520,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
"1361008",998,NA,3,NA,1,NA,1,NA,3,NA,3,NA,3
"1361009",859,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
"1361011",315,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
"1361012",471,NA,1,NA,2,NA,2,NA,3,NA,3,NA,2
"1361013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361102",772,NA,2,NA,1,NA,1,NA,3,NA,3,NA,2
"1361103",806,NA,2,NA,1,NA,1,NA,3,NA,3,NA,2
"1361104",713,NA,2,NA,2,NA,1,NA,3,NA,3,NA,2
"1361105",887,NA,3,NA,1,NA,1,NA,3,NA,3,NA,3
"1361106",928,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
"1361107",438,NA,1,NA,2,NA,1,NA,2,NA,3,NA,3
"1361108",412,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
"1361109",810,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
"1361110",641,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
"1361201",543,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
"1361202",378,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
"1361203",738,NA,2,NA,1,NA,2,NA,1,NA,3,NA,3
"1361204",619,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
"1361205",558,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
"1361206",491,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
"1361207",732,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
"1361208",717,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
"1361209",629,NA,2,NA,2,NA,3,NA,1,NA,2,NA,3
"1361210",457,NA,1,NA,2,NA,2,NA,1,NA,2,NA,2
"1361211",424,NA,1,NA,2,NA,2,NA,1,NA,2,NA,2
"1361212",970,NA,3,NA,1,NA,2,NA,1,NA,2,NA,2
"1361213",644,NA,3,NA,2,NA,3,NA,1,NA,2,NA,3
"1361214",1338,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
"1361215",494,NA,1,NA,1,NA,3,NA,1,NA,2,NA,2
"1361301",633,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
"1361302",476,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
"1361303",550,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
"1361304",409,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
"1361305",360,NA,1,NA,2,NA,3,NA,3,NA,2,NA,3
"1361306",854,NA,3,NA,1,NA,1,NA,2,NA,3,NA,3
"1361307",743,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
"1361308",460,NA,1,NA,1,NA,3,NA,3,NA,2,NA,1
"1361309",582,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
"1361310",894,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
"1361311",462,NA,2,NA,3,NA,3,NA,2,NA,3,NA,3
"1361312",361,NA,1,NA,3,NA,3,NA,2,NA,3,NA,3
"1361313",368,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
"1361314",694,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
"1361315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361401",916,NA,3,NA,1,NA,1,NA,2,NA,3,NA,3
"1361402",709,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
"1361403",1267,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
"1361404",561,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
"1361405",647,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
"1361406",874,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
"1361407",911,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
"1361408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361409",679,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
"1361410",661,NA,2,NA,1,NA,2,NA,2,NA,3,NA,3
"1361411",788,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
"1361412",373,NA,1,NA,3,NA,1,NA,2,NA,3,NA,2
"1361501",375,NA,2,NA,3,NA,2,NA,1,NA,2,NA,2
"1361502",921,NA,3,NA,2,NA,3,NA,1,NA,2,NA,3
"1361503",758,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1361504",648,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1361505",630,NA,3,NA,3,NA,3,NA,1,NA,1,NA,3
"1361506",472,NA,1,NA,2,NA,3,NA,1,NA,1,NA,3
"1361507",572,NA,2,NA,2,NA,3,NA,1,NA,2,NA,3
"1361508",1007,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
"1361509",606,NA,2,NA,2,NA,1,NA,1,NA,2,NA,3
"1361510",897,NA,3,NA,1,NA,2,NA,1,NA,2,NA,2
"1361511",381,NA,1,NA,3,NA,3,NA,2,NA,2,NA,3
"1361512",401,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
"1361513",583,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1361601",335,NA,1,NA,3,NA,1,NA,2,NA,2,NA,2
"1361602",610,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
"1361603",676,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
"1361604",792,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
"1361605",411,NA,1,NA,2,NA,1,NA,2,NA,3,NA,2
"1361606",654,NA,1,NA,1,NA,1,NA,2,NA,3,NA,3
"1361607",301,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
"1361608",431,NA,1,NA,2,NA,1,NA,2,NA,3,NA,3
"1361609",512,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
"1361610",619,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
"1361611",588,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
"1361612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361613",423,NA,1,NA,3,NA,1,NA,2,NA,2,NA,2
"1361701",438,NA,2,NA,3,NA,2,NA,1,NA,3,NA,2
"1361702",391,NA,1,NA,3,NA,1,NA,1,NA,1,NA,2
"1361703",443,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
"1361704",908,NA,3,NA,1,NA,1,NA,1,NA,2,NA,2
"1361705",625,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
"1361706",812,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2
"1361707",644,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2
"1361708",653,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
"1361709",401,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1361710",239,NA,1,NA,3,NA,2,NA,2,NA,2,NA,3
"1361711",464,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
"1361801",537,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1361802",642,NA,3,NA,2,NA,3,NA,1,NA,2,NA,3
"1361803",1174,NA,3,NA,1,NA,3,NA,1,NA,2,NA,3
"1361804",590,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1361805",1295,NA,3,NA,1,NA,2,NA,1,NA,3,NA,2
"1361806",272,NA,1,NA,3,NA,2,NA,1,NA,2,NA,3
"1361807",480,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
"1361808",452,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
"1361809",516,NA,3,NA,3,NA,2,NA,1,NA,2,NA,3
"1361901",512,NA,2,NA,2,NA,1,NA,1,NA,2,NA,1
"1361902",516,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2
"1361903",554,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
"1361904",602,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1361905",508,NA,2,NA,2,NA,3,NA,1,NA,2,NA,3
"1361906",838,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
"1361907",309,NA,2,NA,3,NA,2,NA,1,NA,2,NA,3
"1361908",531,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
"1361909",487,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
"1361910",433,NA,1,NA,2,NA,1,NA,1,NA,2,NA,2
"1361911",663,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
"1361912",411,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
"1362001",518,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
"1362002",552,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
"1362003",623,NA,3,NA,2,NA,1,NA,1,NA,2,NA,2
"1362004",845,NA,3,NA,1,NA,1,NA,2,NA,1,NA,2
"1362005",820,NA,3,NA,2,NA,1,NA,1,NA,2,NA,2
"1362006",1008,NA,3,NA,2,NA,2,NA,1,NA,2,NA,2
"1362007",795,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2
"1362008",373,NA,1,NA,2,NA,3,NA,1,NA,2,NA,2
"1362009",752,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2
"1362010",410,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
"1362011",1008,NA,3,NA,1,NA,2,NA,2,NA,2,NA,2
"1362012",390,NA,1,NA,2,NA,1,NA,1,NA,1,NA,2
"1362101",826,NA,3,NA,2,NA,1,NA,1,NA,1,NA,2
"1362102",479,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2
"1362103",549,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
"1362104",478,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
"1362105",554,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
"1362106",837,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2
"1362107",624,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
"1362108",402,NA,1,NA,2,NA,1,NA,2,NA,2,NA,2
"1362109",416,NA,1,NA,3,NA,1,NA,1,NA,2,NA,2
"1362110",886,NA,3,NA,1,NA,2,NA,1,NA,2,NA,2
"1362201",814,NA,3,NA,1,NA,1,NA,1,NA,3,NA,3
"1362202",797,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
"1362203",776,NA,3,NA,3,NA,3,NA,1,NA,3,NA,3
"1362204",331,NA,1,NA,3,NA,2,NA,1,NA,2,NA,2
"1362205",438,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
"1362206",730,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2
"1362207",488,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
"1362208",568,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
"1362209",515,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2
"1362210",486,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
"1362301",751,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
"1362302",928,NA,3,NA,2,NA,3,NA,1,NA,1,NA,3
"1362303",514,NA,3,NA,3,NA,3,NA,1,NA,1,NA,3
"1362304",633,NA,2,NA,2,NA,3,NA,1,NA,2,NA,3
"1362305",809,NA,3,NA,2,NA,2,NA,1,NA,2,NA,3
"1362306",815,NA,3,NA,2,NA,1,NA,1,NA,2,NA,2
"1362307",377,NA,1,NA,3,NA,2,NA,1,NA,2,NA,3
"1362308",303,NA,1,NA,3,NA,3,NA,1,NA,2,NA,3
"1362309",747,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
"1362310",609,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
"1362311",601,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
"1362312",429,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
"1362313",336,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
"1362401",257,NA,2,NA,3,NA,2,NA,1,NA,2,NA,3
"1362402",533,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
"1362403",560,NA,2,NA,2,NA,2,NA,1,NA,2,NA,2
"1362404",719,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
"1362405",850,NA,3,NA,2,NA,1,NA,1,NA,1,NA,2
"1362406",1327,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
"1362407",641,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
"1362408",745,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
"1362409",712,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
"1362410",346,NA,1,NA,3,NA,1,NA,1,NA,1,NA,2
"1362411",296,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
"1362412",678,NA,3,NA,3,NA,3,NA,1,NA,1,NA,3
"1362501",967,NA,3,NA,2,NA,3,NA,1,NA,2,NA,3
"1362502",679,NA,2,NA,1,NA,1,NA,1,NA,2,NA,1
"1362503",634,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
"1362504",828,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
"1362505",888,NA,3,NA,1,NA,1,NA,1,NA,1,NA,1
"1362506",469,NA,1,NA,2,NA,1,NA,1,NA,1,NA,2
"1362507",774,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
"1362508",825,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2
"1362509",521,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
"1362510",616,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
